wakeupduration,lightsleepduration,deepsleepduration,remsleepduration,durationtosleep,durationtowakeup,wakeupcount
5200,3022,1331,44587,1930,476,42
1731,4469,9708,51866,9023,2696,29
4960,3748,14612,53296,9713,975,46
2100,5988,17944,26217,6572,2118,33
5534,5336,15073,49095,2640,2821,50
3347,1978,15536,32895,2358,1537,51
4884,2449,6722,663,4430,2542,5
5489,2041,9888,16429,853,4418,39
3558,4439,7531,37272,2121,1684,33
4169,2684,9466,6398,4711,2774,5
1293,1538,7903,56525,9500,3537,24
4747,3050,14679,40680,6863,3079,28
4582,4595,13936,44253,6856,3539,39
5907,2680,3700,51648,5511,1051,37
5735,1212,7835,25026,5008,1645,34
5858,1140,1406,57489,4100,3430,54
1823,2534,7256,27139,9885,2665,28
1536,3487,14784,54571,2527,3726,14
5699,2786,9064,43543,7856,676,6
4898,5758,7149,50951,3946,1223,34
5906,5061,15587,39476,166,3414,28
5070,4479,16650,27084,3950,3326,11
5621,3326,4453,44229,3789,1104,27
4954,3610,13102,57604,5519,3030,26
2350,5084,18857,1914,8689,1898,16
5811,4745,13336,13819,810,3394,60
3354,5915,15077,40520,5385,2825,29
3521,5756,1736,33376,4203,4112,12
1151,4392,2920,26136,3501,2140,56
5065,4406,9752,53386,7226,4845,38
4431,3499,12798,48710,1054,115,19
5626,4988,14795,10130,1493,2853,10
2220,4010,2506,332,7673,4221,55
3857,4836,13662,48607,5517,2307,52
5005,2686,11775,35673,4765,4398,14
4316,4351,12766,17344,1888,1919,57
1183,4474,16316,35442,7700,2293,20
5834,3588,18395,10137,3600,4575,1
2362,5451,15869,51344,6430,3284,1
3508,2580,14438,14677,7149,3210,55
3182,1865,1900,46963,5056,2838,35
5742,5589,3013,30763,644,3775,35
3805,4699,2226,44374,2795,3407,33
2150,5325,1077,11207,1797,2853,58
3429,5050,15370,5286,5408,1142,22
3731,2308,15031,7081,800,154,58
4381,4880,9707,7339,328,2576,3
1796,3400,19143,56070,8192,1095,47
2794,5195,10307,56689,9020,590,18
3840,3889,16883,17124,9291,4862,23
5266,5413,9183,39371,6515,1981,35
2011,2987,16557,54622,1685,366,14
4050,4272,4255,36812,2044,2288,36
4657,2138,14140,11999,8541,2888,48
2484,1370,13529,32595,7933,1511,59
4343,2625,9454,59227,9247,4541,24
4572,5003,1969,33004,4052,646,26
2549,4032,14170,20808,1102,3281,60
2121,5497,7282,42813,4711,455,2
2795,4678,19970,8673,7667,2267,33
1539,1024,14436,50028,6633,2811,22
3994,3753,16405,176,6948,4236,6
2459,5678,6281,28602,3735,4726,51
1857,2739,2123,34487,9910,4856,10
3652,2718,8348,42066,3264,3153,29
5390,4692,14567,54423,3515,1005,41
1479,3372,3434,51092,2083,3718,49
1515,5393,7123,57019,9177,4875,51
3747,5091,18837,4601,7599,3262,29
1589,1199,7165,2035,9015,2874,6
5345,1239,14321,5257,8664,441,47
3050,4801,4996,55621,4097,953,11
4616,3920,5751,59311,4968,2099,32
1096,3172,19476,49268,2703,476,29
2017,5092,3295,34293,3075,793,3
3911,3654,5922,9025,3131,568,17
2124,1864,16744,1247,9251,572,35
2488,5805,5717,37647,9664,4387,18
1350,2253,6705,32239,2136,3001,4
2676,5592,7908,56942,6803,200,30
4967,4432,1739,56588,9918,4126,2
3943,3374,1218,49929,4011,3794,24
2894,3860,3260,8804,819,2403,35
5241,1489,10075,6987,9041,4861,53
1537,2095,8072,38069,6172,2011,16
3259,2829,4263,59314,7907,4941,20
4123,5727,12512,51282,916,4112,38
1533,2101,11935,35725,8715,2659,9
2227,4868,3892,24842,8583,1692,4
4294,3372,13482,46994,3391,4360,20
5510,5687,2079,55796,1669,2214,48
2008,2069,2531,24261,9272,308,58
1268,2210,12602,19138,9727,432,30
3490,4262,1234,19946,4146,1135,42
5730,4828,7696,4552,9847,3491,40
1645,3795,11788,45103,5094,2150,5
5976,4254,17723,22442,1208,1424,25
5067,3193,1674,13655,6663,565,30
5238,4205,8412,42475,3637,2803,23
2895,2403,3953,16283,4254,4468,59
2997,2387,11891,55163,4131,3716,24
2968,2622,14909,46472,9145,458,7
3373,2164,9143,38418,4992,4378,60
4373,5032,13116,1493,1347,4426,2
5963,4933,10920,13193,7425,4091,55
2039,1558,19434,52979,1499,4787,60
3915,2441,15125,47239,2074,3386,53
4766,4888,6912,36428,5226,3315,23
2880,1078,16698,24102,6453,4532,21
2671,3425,14209,38031,3849,131,9
5004,5084,14573,46610,7833,3605,42
1084,1666,1378,34543,4798,3321,1
1494,1135,14181,3009,1045,345,15
2134,5406,13141,34911,9398,556,33
3130,4526,16204,50618,9351,4056,49
2755,5029,7991,32267,1401,4544,21
3632,2979,5724,54104,1097,2626,18
3032,5732,7023,28114,259,4949,50
4757,2236,14017,33887,2762,4273,12
1229,2112,15470,37287,8024,633,35
5980,3240,18318,15479,9132,4288,15
3532,3835,3938,7645,8227,2903,44
2814,4910,10515,9947,382,651,30
1213,5523,15106,19544,2506,2488,31
1637,2988,8058,44706,6665,3002,11
4328,5689,3008,19381,1589,4556,11
3541,3459,4648,10291,2276,696,41
5051,5579,17478,37777,6345,1340,59
4251,3200,18338,53711,7110,4694,5
4189,2762,2600,33818,5406,3221,30
3709,4672,10561,19064,5530,749,12
1480,3960,13254,43806,7410,3115,3
2544,4742,3428,7488,9488,1582,12
4050,5330,10873,32316,9536,847,53
4466,5612,10083,11822,8573,316,9
3927,1364,7535,42563,8644,4326,43
5514,1196,8124,29497,822,4720,57
5395,3568,17471,41209,569,1342,48
1816,1598,17097,46510,5519,2421,43
5386,1721,18990,39309,4032,4947,41
2315,4448,13387,55475,8276,4245,43
5118,5645,15787,8592,8305,2364,5
1732,3684,4369,53419,7518,2911,47
5812,2746,18176,54141,7146,2933,55
5746,5328,14101,760,1178,3474,7
4784,2188,17802,25388,3428,479,38
5071,1970,18790,23769,9393,1741,52
2108,2418,17204,32304,8396,162,38
5123,1834,1900,30176,1525,1995,18
2849,5972,4563,48478,2854,4019,51
1327,5792,19597,34722,3511,3608,39
2576,2200,15654,10400,1625,1580,45
1503,4195,2307,5973,4806,1531,2
2494,1687,10930,46173,7083,2942,35
5555,4441,9661,23246,969,4878,22
3453,1111,7622,3724,8697,3083,38
2375,1837,7718,37730,7051,1481,57
1230,1039,6466,54296,692,4514,20
2728,1423,12269,34985,2496,3242,8
1636,5441,17248,10864,732,146,17
4984,1470,17214,19019,5481,1591,1
2458,1962,6306,32900,8633,1171,6
1625,5794,13864,15191,2231,1296,38
2634,2392,2784,9437,8951,594,6
5384,5555,8544,36466,6458,1767,43
1635,4880,16799,40209,6730,4171,51
1065,2724,11090,1196,1173,2526,24
1997,3749,4407,6149,5769,1702,55
1770,2714,7914,50215,4877,1195,19
1425,4291,5160,46558,8209,3745,13
1338,1118,6669,34109,7208,3154,38
1656,1821,1112,47495,4740,4083,50
3015,4507,7648,53728,7503,2232,56
4195,5051,14343,6576,5423,3713,36
2473,1686,9106,27179,9778,4180,16
5507,1841,15174,32427,1739,3758,23
5802,2606,14270,27768,4142,620,58
1042,3678,12281,2497,3129,3151,46
2634,4405,7806,15844,3879,4988,33
3961,3978,8868,11813,4428,2355,48
3206,3782,10640,22314,1813,1258,59
5844,4823,2909,27293,9421,3007,36
2629,2791,14292,40908,8108,2131,52
4525,3384,14922,28087,180,4455,43
3910,3409,15264,26845,9200,4593,55
5593,1287,2266,28631,5169,3286,24
1003,3993,5561,29549,7334,1169,17
2153,5560,16718,50520,6480,4518,48
2862,1507,8593,40957,4412,2067,1
4819,1525,2124,4583,8639,4052,36
2310,1930,5148,46552,9819,3015,15
4530,5285,8601,10013,7691,682,47
5638,3602,8133,32614,5598,942,1
4664,4966,19609,58075,1978,1075,25
5546,3565,10856,51737,2063,824,58
5313,3366,19943,35809,3821,2991,22
4043,3535,2114,5246,2149,109,21
3641,4697,11176,9937,9939,773,15
5649,1544,10109,59473,2121,2983,50
1968,1068,2909,1685,7701,3001,14
1681,4504,12516,22423,4335,353,17
3868,1802,15553,39899,6367,2055,35
2036,4066,14517,49380,3622,419,17
4887,5028,8191,3266,9821,3537,25
1239,1019,5124,53253,3304,4011,1
1765,2712,11405,9330,8538,172,37
3341,5204,12913,26101,763,1931,15
3841,1058,6804,51202,1134,1831,45
3265,1561,12611,11846,1171,3869,6
3404,4985,5167,190,7543,2740,58
5368,2202,9699,45002,7671,3003,39
4382,4945,18404,37383,279,2308,40
1506,1742,11288,31741,8021,4509,53
5687,1234,6775,3566,3071,627,36
1422,5940,16998,3633,6927,4912,15
4577,3216,11252,28372,7116,2760,39
2010,5627,8095,46409,2201,1546,56
5715,4746,13151,43358,4383,1988,59
5243,1391,17938,15036,2243,3058,7
1616,4420,17671,41032,2552,4808,4
2403,3460,14192,21721,8634,3987,13
4827,3854,14572,48562,348,4555,20
4794,3356,12632,3406,5201,703,11
3730,4295,5684,27945,512,521,18
3542,4729,10735,8782,2451,2875,3
3499,4379,1292,8842,4010,4680,45
3882,4624,7601,9843,4767,2934,28
2951,3124,18008,59046,973,3328,54
4890,2785,19139,48493,6811,1930,9
5129,4078,14535,24261,5544,4016,60
3839,3504,18353,54806,8148,3113,50
5015,1574,13360,14819,7291,3145,39
4256,3952,12916,22380,9587,3296,34
4920,1622,18313,55855,251,153,38
3188,4317,12584,7195,8641,4409,8
2237,4402,12698,31585,4219,1383,4
4299,2673,2874,43275,979,1087,42
1896,1637,10421,26738,7195,3279,42
3494,2333,18335,51746,5838,3850,42
5823,4297,13940,23408,2891,3700,18
5887,5950,5229,40076,362,4998,24
5223,3018,16225,58821,2365,4198,56
1314,2774,5025,49160,4002,3839,36
1117,4956,7566,7079,4641,3904,36
4319,2640,4718,18985,7989,1653,45
5568,2159,6828,2356,4393,966,57
1415,4517,18140,57701,6646,3316,3
1776,5527,8957,8966,7267,3655,53
4574,4217,8904,31946,6417,685,53
2155,3853,17706,47734,4854,3053,17
4801,4218,17403,14370,8407,4159,56
5347,2697,2487,44241,7299,630,45
3627,5441,10671,22723,3528,3226,18
1318,3241,1779,20212,5338,2737,2
1210,5315,9047,12414,6920,2251,39
4613,3521,13746,49117,9874,2225,42
4778,4138,6302,21528,8867,4267,6
1822,1622,4251,31486,1862,203,43
3496,3724,18364,32086,9247,850,28
1556,3529,17403,31529,4977,4491,3
3082,1042,1772,48771,5236,3535,50
3145,2052,10460,57312,7598,1110,4
5495,4470,13459,35331,2836,425,60
3841,5317,17771,50351,7184,2582,21
3730,3587,9288,30424,3907,202,49
1755,4171,18437,22913,3099,567,34
4204,5616,15570,45470,5891,246,60
2275,3150,8303,1801,3241,1766,17
5923,2157,13930,19003,4439,4510,27
2920,5671,5357,24883,5032,608,25
1727,1553,5269,48446,9380,4584,39
2716,1895,1527,31911,1430,4791,58
4960,5238,19519,50224,6014,4234,34
5997,4791,3387,44070,7915,3155,23
2526,1931,4674,29955,3460,2193,19
5153,2367,18149,20497,8090,123,59
3838,1160,2197,49398,5888,4388,57
5405,5456,13932,40736,8049,3171,4
1870,2576,9137,1185,8529,3589,37
2453,3778,13775,45759,4311,987,46
1235,4167,6329,32854,6902,2060,22
5307,1936,19624,27266,1662,2102,11
5167,5104,8152,44552,7010,3187,19
1493,2139,12184,42627,5236,2720,13
3624,5667,13736,7809,2652,210,49
5676,1050,17036,59703,7252,4734,43
4686,3463,6998,14305,5479,379,47
5880,3905,11538,646,6501,3397,12
5504,2463,17808,36654,6103,4615,26
1294,5526,5750,26717,4981,1418,15
5272,3607,17407,18379,497,923,22
3955,5542,16892,15828,2998,3009,54
1192,4553,1589,39895,5002,4418,8
5976,3577,15323,7335,7631,3855,11
4987,3709,8738,53681,4245,3463,44
1561,3312,14317,19054,479,2050,57
2040,2666,10160,6780,5175,3186,49
2665,1361,6198,4006,3815,935,3
3640,1535,12111,26098,5480,1713,26
5200,3245,6293,27580,2107,2589,1
3380,2650,19612,57769,8987,1751,35
3622,1641,3089,16991,2781,3422,2
3668,4691,18935,23072,4224,3794,30
5973,4731,14711,11285,5227,4579,42
2384,1652,14037,55155,7534,756,8
4412,2129,12515,55784,5474,2871,36
2248,5586,9154,21066,7806,4737,6
4388,1888,3008,9843,7730,1431,49
1351,5512,11337,37867,854,2303,2
4551,2848,11620,42582,8422,172,32
5303,3807,19886,46018,6622,4129,51
5175,3986,11415,58132,6491,4984,4
5918,1811,2964,41037,1178,4988,47
4697,2184,8230,13447,6148,4059,42
4056,3052,17296,13380,6602,2617,44
4395,4737,12831,27220,9760,1619,38
5986,4682,6983,21359,9281,1106,59
3899,2762,2428,34349,1678,2134,35
3312,2044,14042,50173,4745,4546,60
1929,5738,1769,14784,1555,3435,9
1907,3470,6217,9342,1867,373,1
5589,2014,10630,28933,7868,3362,22
3559,3499,9562,51849,2640,4148,29
4163,3503,9437,26688,2771,4697,47
5809,2130,17677,18455,2057,2872,54
5062,5243,6576,54285,8237,4057,1
1863,4905,13696,57361,3921,1176,8
5059,4904,18813,31518,4438,1747,21
5714,4718,13396,49640,2365,2931,7
3948,5091,1293,25785,4201,4842,37
1332,3904,10018,2276,9394,3725,38
2804,1999,10249,57900,2795,4652,16
2202,5835,7520,13549,1061,2074,50
3545,3425,4432,37485,6018,1292,59
4606,4204,3053,14987,9277,1171,51
3125,2530,19847,43945,7312,2521,20
2196,5232,13217,46729,2656,4120,51
5960,2270,15398,38157,2215,4032,54
5942,2711,14086,38321,3709,4354,13
5093,2700,17939,17770,2029,4380,29
1725,4848,1170,22795,4072,3191,47
5528,1333,12160,30597,3751,651,46
3389,2116,15851,46959,4164,4826,58
2729,5461,8475,56032,4525,2662,45
2918,5458,10806,2214,3379,214,56
3452,5578,8791,55329,6380,3618,37
5609,3105,2037,37357,1514,4665,58
2569,3206,11753,22528,3675,2099,7
1781,5370,3627,52551,8637,1385,52
2269,3039,18280,8119,7580,1648,57
2222,5803,6415,15476,638,1640,56
3122,5538,6786,22179,2760,2531,24
5341,4967,1609,40511,6821,3987,14
1282,5822,2860,43115,1136,456,54
4399,3246,11898,32517,4935,4632,12
2183,4870,17212,54695,9620,3456,6
1717,4045,3490,23726,5649,622,9
3483,5219,4472,5072,3868,1421,45
4815,5256,2381,9191,9990,2647,36
3710,5474,17134,36371,5094,4930,54
3141,3371,4193,47083,2603,4850,16
4135,4758,17150,11691,8703,4211,4
5594,3827,7066,58566,753,3766,15
5718,5735,2936,28947,6317,1189,5
3887,5556,5481,47090,4415,745,34
3584,2836,6341,8394,2071,2311,16
1022,2070,3617,4865,4066,896,35
2183,1106,1151,35419,4914,956,49
1039,1035,19813,3695,9787,4603,22
3496,3432,1435,50864,3989,4098,38
2925,4207,11287,22114,8887,264,60
5786,3746,9119,34430,6301,1273,39
5198,1993,12380,38351,4308,1528,13
1693,2892,8656,20111,5734,2496,60
4280,1990,17840,41443,9259,1080,39
3042,1350,7054,50363,7943,643,44
5340,5571,19523,1141,706,2819,27
4178,4357,12342,744,522,1664,8
4445,3592,19435,31037,9187,540,33
4048,3952,9501,7471,1661,1660,56
2098,3336,2785,22397,8477,879,11
1011,5005,1384,15238,6430,4887,4
3309,2781,18198,58598,8072,4433,42
3393,5608,1989,52453,619,1097,52
1127,3677,3051,15692,6856,2850,32
5394,1218,13353,21297,5324,200,52
4207,1373,7892,29000,5578,2591,48
5034,5935,3322,32751,2496,4059,47
4066,4094,11973,870,3623,1272,17
2745,2815,14834,57035,8319,3193,5
2274,3514,12733,46019,7402,2179,25
2755,5700,12889,37761,9804,1449,29
1613,4954,15201,2419,1865,4890,52
3275,1191,10029,14439,9095,1097,35
3829,5238,13982,1791,8200,4333,36
4816,3419,1985,52786,4432,1933,42
4323,4274,2936,50637,8225,4226,27
2237,3067,5512,32343,8915,1359,36
4756,3229,16353,31936,9537,3148,46
2077,4078,1171,12450,5633,3694,8
4490,4412,17010,14933,7769,1581,28
4719,5073,6749,38193,6315,3025,34
5629,3529,11063,59878,2591,2193,38
4781,2263,17456,40172,5079,4044,2
2346,4795,2758,56031,6011,3264,51
2187,5943,17402,18764,6623,496,24
3513,2482,18416,15575,7422,159,49
1035,3298,17162,20033,8856,1124,18
1111,1830,3171,57844,7306,146,30
3810,1189,11986,30966,7863,393,24
2328,1715,6039,18183,954,1806,29
4068,4301,7141,14653,6438,3143,50
5026,2708,1329,48716,4761,4181,52
2057,2574,1550,53180,1454,475,41
1677,5699,19343,39097,7613,2887,58
5913,4364,12368,32155,4876,3622,24
1925,1535,3231,21766,5795,3355,19
4218,5365,14870,46646,3213,4471,41
2025,1848,19761,58421,638,733,57
2579,3731,14546,4075,8622,4118,4
1393,1790,12513,48048,7440,3024,46
5413,3110,4547,47207,4965,467,5
1334,5900,6551,11767,1797,511,57
1157,4069,3218,4894,518,4298,12
4696,5957,19199,9232,6408,2927,26
2650,1846,6904,2185,6372,3516,24
2758,2291,10490,48498,1913,4575,31
2857,5294,11768,29864,4319,3390,23
1563,1904,7594,47497,4380,426,41
3860,3821,12576,12354,7703,4530,10
1001,4238,9867,18053,342,3451,32
2354,2490,2465,2024,6613,3710,35
3218,5613,2531,59340,4715,2866,32
2170,1965,19551,24443,4049,1395,39
5181,3853,14734,17513,5079,2876,29
4912,4414,16694,43694,9086,3015,26
1333,1132,15780,54268,6772,4071,10
4523,3392,18070,9255,1725,4394,55
4828,2132,13109,40796,3646,1752,40
4927,4371,7508,32637,5386,357,34
1537,1461,7466,44014,6243,4665,5
4034,3759,4610,41322,7046,3498,24
2571,1338,19748,22842,1478,1910,23
4443,3333,1613,23479,5441,4143,30
1566,1117,16343,48267,4977,473,9
2106,5663,16618,55515,1750,1272,32
1126,1583,15331,50006,9014,4486,50
1484,2581,13040,7763,5410,313,54
2917,3955,19360,43505,3649,4595,51
2305,5023,6954,14854,9120,3397,13
4090,2901,19001,12104,8038,2524,33
2130,2461,9100,43201,4553,2015,14
5926,1935,3265,23612,7814,1177,39
1239,3430,19955,57500,8587,3261,50
3299,4814,17976,33135,5866,3238,51
4319,4100,2848,56102,2014,3598,43
1054,1267,5004,44399,8445,4539,44
3614,2264,14673,42191,7171,2825,33
3964,2957,1417,11013,937,842,59
3823,4587,15279,59032,4830,1601,33
1526,1434,2898,10740,3575,3457,9
5637,1106,14766,5559,4326,2124,57
4022,3981,4097,11125,5308,4147,36
1968,1283,17402,18613,2010,3750,50
2895,4243,5223,51099,7678,1150,57
2753,4838,10139,11072,943,3959,43
5853,4176,11318,59176,6241,1311,60
3240,4911,8140,19393,4027,140,18
2875,2315,5155,44513,2796,1872,57
5795,5492,11606,17125,6554,2654,22
5583,3029,9401,642,4729,3654,16
1049,4462,4135,26865,1527,1983,26
3297,3177,13650,21223,1835,2991,53
3983,1460,7260,54270,1666,4220,44
4788,5280,14447,1767,8389,1604,44
3115,4630,3977,22694,3377,3647,34
3209,2843,18602,32429,6510,3983,1
2688,4450,12215,14778,6277,228,40
3131,5720,10168,52602,2380,1501,6
2547,3780,17351,49034,6449,3541,3
4193,5900,16060,46899,2572,262,58
5694,2989,11118,1976,7223,1768,11
3425,4968,12039,24046,1781,3258,22
3319,2719,6964,51213,3502,4894,56
5109,1452,11668,17935,5869,793,58
2383,2137,12729,35273,1845,672,1
5312,5423,14871,4542,4494,4900,16
2788,5443,2595,12319,6188,3181,23
4828,5176,18426,49344,8942,2031,59
4154,3316,5610,34382,4681,2549,34
2980,5868,14487,58180,9607,4095,10
1707,1335,7539,56032,7815,828,25
2693,4981,6071,50568,6859,3570,60
3296,2849,13994,30055,8434,1731,56
1593,2214,15065,54640,2897,1663,49
3383,4684,1243,20994,8198,4255,40
5379,4899,4663,53079,1149,2081,37
5258,5347,1216,19960,978,472,37
3052,3177,10819,24172,5958,3198,33
1765,5583,16167,30740,4661,448,6
3845,2457,15527,48130,3068,4291,34
1777,1388,3210,52270,8324,2234,40
5029,3010,9411,23161,7391,1159,15
3508,4284,15549,4043,2723,2758,30
3309,2913,19486,48631,9881,1135,13
4126,5735,17959,51744,7783,1367,16
2529,1847,3408,9002,2400,2835,56
5553,3140,15449,161,7077,4428,57
5827,1656,16712,5669,2127,1885,41
3026,2153,18442,30202,2786,2139,37
3686,2186,17725,52080,5823,2756,41
1980,2667,13669,8747,740,1531,34
1504,5704,10738,31246,682,4454,1
5391,1969,4707,46822,6113,595,24
2345,1741,1407,54394,1638,3871,50
1076,2722,9156,39976,1801,2796,9
3989,1453,14456,41310,992,2804,30
2360,1295,14324,52387,5131,3586,5
2463,3805,19400,38769,9827,1677,47
2551,1883,6889,59925,7951,2287,33
5640,4447,13571,46653,7981,3406,39
3427,5285,10094,36797,1971,3162,47
5960,4501,16884,45753,8084,3755,3
4660,1218,5976,24162,8352,3018,43
1605,1495,7654,38060,8233,1661,35
4486,5808,16186,29379,8466,3729,45
4224,2479,3233,31616,4534,4240,33
3319,5958,11368,53233,8127,4894,18
5434,4452,4945,4440,4018,4370,15
5707,1922,19390,30230,1543,4259,25
2509,4284,7709,1928,6860,3013,6
1964,1921,13017,39459,5828,2786,50
5960,2850,15649,14117,1264,3310,36
5131,3359,18939,33183,7924,776,11
3049,5665,17788,49483,8620,1192,41
3338,5697,3792,35065,755,3381,15
1709,4255,8647,43383,1506,1335,49
4693,1894,11918,26686,7490,3954,47
3397,2973,19325,52060,2816,2979,2
4642,5783,16847,32225,3329,2422,1
4594,3806,8430,29335,3506,2767,38
4404,1424,8083,4968,8102,4754,42
3224,4098,13280,18808,9801,1045,31
5496,3049,18257,49826,1573,233,47
4083,4473,6882,40854,1033,3314,20
4303,4530,17314,8078,2881,4439,32
5949,1235,19116,45092,8400,2852,1
2164,3248,2129,39000,7066,3876,30
1272,3621,8277,27773,7769,4414,2
1818,3139,8357,45752,3609,2402,4
4797,2261,17175,37428,6435,1536,2
5569,5676,13573,38488,2994,239,48
3554,2883,10527,52534,9148,1454,59
2847,2090,3637,15796,6571,3016,21
1323,3487,9375,54448,1645,1055,58
3497,2428,14199,8030,7055,3422,16
1266,5423,10028,37863,8131,4121,34
2768,1525,8084,46235,1669,2421,6
2000,3231,15278,2660,8983,3104,45
4601,4137,11830,17117,8364,1953,43
2617,3854,16815,25756,6785,3328,14
3121,1742,1129,47337,5554,3952,17
4317,5271,17306,55983,5158,624,39
5003,5537,19064,41805,7041,3346,46
1275,4474,11829,16809,9055,1807,30
3238,3029,19578,10626,8885,1256,53
5364,2912,3929,37754,7772,4421,38
3390,4433,8475,23800,9606,2159,29
4174,5701,15957,58807,8112,4462,8
2447,2190,13979,27922,6570,4171,53
1928,1707,18944,34210,5886,2707,59
1275,5895,18829,1872,6983,2872,52
4358,5930,19609,29381,2430,1345,6
1577,5388,14170,6812,8779,1226,56
5670,4507,14618,57041,5677,2464,25
1362,3484,17730,31203,4827,1713,47
2226,1118,8260,39498,6563,4990,19
5564,1415,14902,54500,6078,1288,51
4547,3563,10024,59269,6063,1636,23
1155,3450,4881,46968,1623,1160,52
2730,4989,15403,27293,1395,453,46
1937,3835,3210,56302,7821,4211,52
3142,4481,1096,48680,9363,373,4
4980,4052,16725,41995,1278,1707,42
2298,2269,4154,5086,567,912,14
1261,4673,19544,57420,1539,4883,51
5446,5088,15332,13251,9825,1705,36
1173,3543,2984,22166,3536,4341,55
4098,5091,2907,9278,2051,4034,53
4513,5681,16668,9014,6217,1959,22
5633,3850,14868,35669,2513,2803,34
4690,4189,15671,56248,4161,2026,36
4577,2420,12424,52848,2081,4507,26
4009,4676,10016,48180,2858,3555,3
3778,3243,3748,29233,3774,3247,7
2399,4044,6883,55431,6512,1534,25
1396,5552,14170,50437,9518,1051,7
2007,1541,14341,50598,7806,2208,44
3974,5838,9987,39439,8510,4843,54
4936,3310,12972,6237,166,4440,17
3396,2314,5483,17705,3453,4037,47
4211,1870,2496,47011,8400,4683,27
5608,5801,4204,1385,1226,1601,54
1498,5184,1302,58810,8610,1215,45
2316,4326,4613,15099,4286,4156,18
1907,2993,13454,20156,9269,2274,56
3429,5449,3636,28740,2614,466,26
3510,3616,12920,1733,2438,3989,60
4260,1784,2101,12189,8393,2644,19
2404,5524,7575,10788,8032,3194,55
1766,5023,8775,23352,7272,4064,45
5616,4512,11267,53506,2107,3172,27
5387,2860,17585,50635,1728,254,50
4426,2731,10518,46010,7355,924,3
4660,3741,16607,54360,3928,154,37
1519,4106,16847,33787,9915,1153,21
1488,3295,13715,1309,7118,205,1
1481,3276,6821,154,5565,3242,1
5875,2438,2331,36081,2056,4712,35
1470,1416,12563,2255,2228,2489,26
3604,1511,3945,38732,2049,4778,7
1752,1145,18261,29258,3991,2921,30
4040,3349,14339,26442,7389,3721,52
5452,5901,19286,17830,4497,1898,28
3532,3809,10471,9884,2209,4443,45
3138,4100,15956,1451,5361,4067,7
2360,4328,6729,42944,1288,1046,5
1692,3176,17003,31291,2745,4786,45
2015,3514,2302,23477,7757,521,45
3533,3352,12968,38366,3350,2887,31
2362,3956,10382,27435,4358,551,51
4917,3712,13021,46846,3765,2835,38
4649,5433,13644,22876,2533,206,4
3875,1536,17974,37655,3515,1465,33
3508,2557,19152,48091,5373,1923,38
1347,2947,11874,50043,7942,2490,43
2400,2139,10813,4372,3793,1320,53
2246,3445,9278,32912,9125,176,35
4552,5764,18893,41818,2711,4480,21
5292,3319,4627,57975,641,3400,3
4355,4976,9884,58373,9161,1877,37
4241,5492,19220,34083,8821,440,2
5691,2254,1159,24105,9136,4139,18
5880,2293,15088,1143,9903,937,40
5721,3248,14205,38601,1811,3227,44
3906,5552,12793,47850,5564,2554,56
4854,2760,9326,43603,5515,3181,35
3220,3804,8437,3780,6601,1499,38
4667,1995,17077,51092,8251,2896,39
3231,2232,15467,42601,829,903,45
5741,1500,13607,39726,8497,2122,11
1919,3019,4867,46159,328,728,54
1715,3457,17971,23208,3787,1148,54
3879,5280,16067,10703,644,4111,21
1748,2088,1308,10674,4480,4853,13
1829,4822,19866,56056,4404,2940,23
4723,4113,10183,7455,2363,1133,12
4604,1191,1296,20533,8616,2198,54
2620,3977,19519,34056,8262,4956,24
4682,2190,18400,21916,7343,1215,26
1432,3053,14972,47248,4295,1437,44
1640,1195,12449,10585,3488,4099,49
2806,3298,3757,29207,7078,3737,22
2664,2295,14303,29218,7773,4612,49
1387,4974,18178,19083,5443,2653,15
1443,4974,1009,27213,1324,533,29
1594,4111,19586,40236,6742,4402,40
2263,1118,12345,40760,2283,1680,44
3452,1008,11220,52784,5872,1074,59
5343,4710,10576,22194,3755,4148,12
3189,1261,15638,16779,7872,1541,20
1966,2648,6798,10093,2958,4741,40
3736,3433,18061,25655,9220,1095,21
1591,2520,6885,22147,8823,596,4
4288,1768,9414,13654,5776,593,31
3332,2984,19454,29003,6199,2006,47
3785,3044,15221,30446,9977,2886,43
3083,3696,15041,19370,8938,3191,3
5021,2643,18529,39739,5651,3671,35
1960,1571,13281,12533,2162,921,60
3570,5124,15341,48015,9317,2317,42
1227,4937,16668,8032,9954,1416,39
1833,1579,10418,43624,5170,1061,28
2515,3304,17700,58403,1994,3812,8
1846,2950,14697,16886,9471,262,24
1206,1695,6236,7086,7130,124,19
5194,5811,11903,39008,9866,4132,41
3645,4990,17017,13270,8661,3354,26
5468,2629,1603,17734,9104,771,27
4458,1734,5028,32665,1022,1453,29
2578,4071,11181,40415,5013,4401,17
5977,3054,17836,39538,469,3057,26
4898,5537,6381,17214,8383,1918,13
4598,4685,11955,25514,1610,2621,20
5640,5411,7002,31580,8225,335,39
2056,3056,3391,27513,1344,1498,38
5321,2626,7172,9271,6636,3595,38
1078,4983,11071,21190,2177,4105,53
2662,4823,11600,57845,2572,2304,1
2529,4927,18537,49367,5349,2792,58
4663,2642,15858,46209,2483,4043,2
4999,5144,16822,41372,8147,780,9
3766,4452,6050,4018,2610,1359,32
4055,5295,1775,3658,3551,2937,10
5281,1583,9682,45065,9802,2829,46
4449,1440,19238,19977,8092,2245,36
