wakeupduration,lightsleepduration,deepsleepduration,remsleepduration,durationtosleep,durationtowakeup,wakeupcount
2578,2658,17387,58076,5555,2600,18
4800,5288,1708,31783,7966,2234,25
5773,5567,1494,8087,9098,225,37
2080,1979,12015,22740,7033,4523,56
3317,5754,6886,33230,1895,4885,35
1587,2116,17967,10799,6717,1269,11
3485,1679,9504,21611,797,789,16
1665,3591,17936,36025,1966,1302,4
4832,5492,13487,44530,6616,3630,39
4884,2570,3727,4057,2045,4927,27
1019,1088,2419,7564,2307,2486,40
2128,4279,3349,38438,869,4041,45
5531,2531,3238,3367,1850,1870,25
5778,3775,16059,6470,1062,2519,2
2385,3822,1395,31860,2454,2264,5
1718,5206,5223,57065,864,840,35
5667,2248,1475,52851,4846,596,41
3522,1341,11335,28425,1261,2968,36
4222,4446,9393,11499,9925,3150,29
3558,4519,10699,28222,8492,2231,23
1443,5835,10082,55376,3396,4443,8
3049,3395,15770,3256,2259,1408,51
5863,2209,16886,29500,3011,3951,38
2673,5073,7397,19545,7942,1843,44
5693,2201,11731,15267,8756,4378,29
2319,3376,4475,2785,242,250,18
5287,1488,1108,4943,2935,4138,6
2665,1075,2889,9372,4387,2727,52
5794,3055,18970,9473,5504,625,34
2869,2110,13027,22479,1645,3094,38
5412,5113,3002,53824,7803,3867,2
1303,2014,15525,10856,3522,2085,2
3000,3994,15814,12864,6890,4808,41
4576,2306,14854,2082,1608,1758,33
4216,1058,1020,41716,9955,853,25
3583,1454,8891,5664,9183,4926,44
1109,1014,15279,7329,2368,4771,43
4200,4444,9618,56331,2592,2492,9
2264,1792,4966,19497,6372,2576,30
1779,1985,7326,41235,4685,3268,24
1915,5085,11543,21843,3945,4251,27
2485,1771,14934,18179,5704,2774,44
2127,4700,19893,20576,5206,1483,23
3449,2406,8617,23655,7912,2070,23
5125,4874,8810,33002,1103,3744,54
2212,5473,7069,13201,1025,3434,13
5436,2179,3774,56981,159,1361,53
4328,2320,1274,46317,6146,226,52
4106,2175,10491,369,6433,2680,57
1700,3786,18956,18249,5629,485,21
1517,3122,4951,9478,3810,202,52
4789,3546,5725,1408,9763,1083,5
5046,5133,5791,25645,5893,2174,43
2956,5239,15511,38676,9601,1390,21
3409,5321,14351,55614,5641,2268,25
4471,5011,12564,36132,7459,2837,29
1420,2117,18155,30599,2912,4954,40
1323,3277,8121,32096,3857,722,26
5641,5984,10808,25173,4396,3374,11
5745,1180,3641,32068,7283,4230,14
3411,2499,5968,19086,9512,2286,3
2636,1000,5112,39719,9172,2960,8
3394,3925,3682,11714,5613,2108,40
5257,3405,2989,940,2863,3602,11
2374,2219,17823,41478,5691,537,21
1860,1845,14044,10641,4454,3656,8
3971,4766,10150,32058,4644,2124,58
1918,4658,12122,18371,7856,2262,57
4347,5668,5152,31220,7770,1560,46
3942,1917,9374,25740,2514,1980,7
4517,5158,2232,1724,9600,213,30
4495,1593,18910,23011,9410,2862,23
4585,2237,13603,46613,1641,2185,26
2188,5518,11960,42937,3146,3185,7
3647,5935,12357,14703,3513,467,40
2052,5380,3285,45434,8072,1796,20
5480,2137,7333,43212,5103,1379,35
3097,3664,19156,45907,8281,371,1
2403,2725,10207,19502,3387,3886,24
3430,4875,9492,15991,1019,1794,27
4150,4219,11408,55450,9037,2515,54
5093,3027,17979,4559,5867,606,12
5894,1189,1644,40256,6351,3663,60
3183,4799,9156,20640,9137,482,24
5486,4092,16111,11799,6656,859,8
5239,4327,18617,30361,4381,977,42
5822,5560,19964,57615,4581,3982,36
4090,4855,5388,40311,8582,3254,30
3909,2305,18188,54210,9532,1884,31
5032,1955,8889,1654,7649,1471,25
5658,3926,2380,2926,6874,2771,2
2381,3038,13932,3814,785,4481,37
2790,2421,14996,50279,706,3506,7
1398,4047,5614,2701,6686,2078,11
2799,4424,13147,38111,5352,2185,50
3727,5226,12283,38387,1163,794,2
5095,3592,17045,17222,245,4329,59
3127,5756,6107,46322,2950,4445,41
2107,3764,8704,13127,1653,621,42
1951,5597,12792,53213,3224,1836,60
4938,3262,2873,7184,1950,3887,35
2087,4028,15481,6825,9876,3714,55
4344,1291,17007,35572,4612,4662,4
4704,1596,19144,51603,6210,390,21
2418,5602,9604,54025,5153,661,34
3063,1359,8776,4092,4658,2757,7
3226,1275,7220,11244,631,3619,53
2978,5247,15347,48718,6756,2396,50
1944,4681,12821,52694,4602,4192,40
4813,5270,1517,45424,6302,1784,46
1251,3283,4935,32595,2888,4266,27
3141,1773,18945,6876,2389,4009,21
3335,5928,8732,34301,8437,2273,8
5386,3930,7250,5930,9053,4303,8
2578,4516,14982,15093,4023,5000,31
4819,3783,3531,37971,3586,2910,59
2003,5664,17009,33749,5318,3650,6
1609,3709,9299,13061,2483,2844,56
1376,5501,18808,5833,7998,3473,9
3774,4013,16111,365,2757,2426,25
5883,3575,11938,46564,8941,317,59
2184,1565,13319,50347,4920,271,48
3145,4744,10305,31110,1028,3058,12
4751,1787,6444,40570,8740,1666,43
4803,2758,17457,45005,3317,1237,60
2188,4352,8410,24896,9631,4094,6
2702,1617,7820,39590,2909,3001,50
4847,1834,2991,20201,2691,1838,4
4963,2901,4719,26533,9412,1347,19
4055,3674,14616,1027,3951,2182,12
5329,2423,17509,19664,3902,3851,31
2285,1770,9164,45041,9427,4435,31
3891,1652,8460,4037,2605,3549,38
1277,2971,4168,58503,7874,2817,19
4160,2166,2914,26943,1022,2339,18
5438,3078,17430,36349,651,1184,39
5549,3341,13084,18548,8743,4810,34
4980,4399,5316,40987,1480,140,49
4044,5031,16330,12992,7130,1443,28
1471,1118,6216,2121,687,2960,33
4206,4723,13253,28884,424,3255,58
3938,3050,11785,2983,7915,4396,24
1868,2662,4299,6287,6057,1477,60
3747,3844,12892,9674,2363,4227,51
4982,4221,19497,10704,7499,504,53
3526,1414,11233,30912,111,712,36
2486,4949,3771,52067,5595,3016,35
2334,2053,14033,59399,5454,2000,36
1199,3164,12570,36252,2529,190,6
1887,3012,1274,25569,161,3134,59
5363,5230,4327,39852,5644,4938,55
3750,5020,6491,27045,3518,3396,10
2271,1495,1617,37600,5023,1290,13
5673,2908,5754,20378,1962,2119,51
2522,2686,8665,41630,4685,4270,3
1934,1295,4498,957,9888,3745,4
5883,2389,2515,35654,1030,3994,13
1952,3586,6652,6145,1670,1256,46
1629,3612,16239,42466,732,4745,26
5178,4137,1468,13143,4681,608,28
2503,3036,18413,59231,7000,1757,35
2526,5892,16319,27622,7614,686,44
1920,4275,2068,5299,9416,2309,37
3455,2288,3079,3872,8591,3432,31
3544,2122,18751,19834,9839,2577,39
4767,2288,7474,49200,3673,4317,42
5978,4071,5966,54879,4726,2308,33
5061,2066,17662,45186,219,4448,13
1861,5405,18546,39484,9661,464,6
5839,5253,8142,11252,5581,457,3
1336,3200,3154,39455,1046,233,34
2113,1968,13779,43643,9242,1502,21
5037,4472,6233,52610,6454,1633,2
4935,1819,9998,49315,8552,4788,45
4367,2889,15655,52814,7826,3675,38
5772,3959,3037,22123,1655,366,22
1113,3524,4788,50439,5658,2863,12
1787,3543,1539,16973,538,243,43
4697,5094,11107,24063,3601,4374,9
3511,3556,6566,16829,1834,4014,21
2003,2102,18966,51505,4676,1013,2
4698,5254,14037,20331,8301,3371,55
3930,1469,11635,32936,714,740,27
1415,4996,13579,7089,8754,2727,33
5195,3644,9410,35123,2473,3743,32
3870,1927,10088,40995,1026,553,40
4162,4197,10766,11095,365,4557,3
1330,4669,14910,459,612,3217,20
4663,4295,17764,15571,3646,1086,41
1216,4128,16801,38047,219,1627,11
2773,2340,4372,41660,5658,243,40
4022,5481,14921,1457,8861,3813,44
3334,4423,19381,40520,1630,1808,43
3295,3000,11471,15344,5149,2421,12
5732,5188,15425,18222,3745,1012,36
3462,3330,2221,57843,8196,494,29
2253,2661,19030,35605,6643,1877,23
2293,1218,11909,59912,675,2588,16
5998,5654,19271,14718,3999,601,13
3193,3591,16223,24305,8586,1951,32
1413,4976,8794,35928,5960,838,10
1851,1598,1880,49349,9632,713,29
4203,3758,13319,58163,2411,4363,14
1922,2417,8346,52979,229,1713,53
4865,5473,18080,36141,8635,4564,55
3013,5164,17805,37154,1066,2799,30
1577,3770,8356,2528,1338,4224,17
5420,1403,3388,29340,8308,4413,48
4014,3156,4597,32541,2700,4628,32
4912,1004,5099,29601,5277,3670,23
4370,3553,16685,53546,9911,4449,50
5073,5633,10035,19275,1331,1098,31
5653,4356,11769,37734,4599,3308,41
5576,4585,8418,15000,4871,3884,20
3486,4348,13131,17876,1431,3834,31
2150,5631,4993,17009,6755,2558,47
2007,3300,16709,1635,9865,1229,44
5914,3577,16142,42894,9983,922,17
1799,5519,19998,57683,2200,2603,53
3760,3659,6162,15611,8533,1429,32
1231,1866,13522,30781,2815,1440,6
5149,1596,3956,34249,452,1868,55
5544,4457,18821,50093,5937,1100,35
1251,2375,14540,14406,2199,4370,44
2475,4406,9636,32972,1800,3490,39
3843,5240,19444,55723,7394,815,20
1305,4156,12987,55138,8970,2797,19
2844,2255,16761,3604,6758,3203,8
5374,2311,10258,48858,9797,2179,4
3426,1244,18478,55224,268,2457,50
3386,4243,4724,34130,6080,1601,42
1881,5498,5260,3970,4578,4694,29
5704,2096,19428,16917,9839,1736,53
3239,5370,12515,11248,3657,3650,34
2534,5675,8971,25372,4430,3237,30
1125,2145,12049,21679,8349,1254,54
4869,2906,9775,54304,2717,4361,3
5515,3442,7634,1754,5711,1373,59
1663,2220,14616,22802,6097,2463,16
2258,5126,8782,41591,5231,1364,26
1978,2299,17573,859,8302,2644,44
2403,4466,13612,45261,2323,2895,54
5656,2201,10868,20073,8354,1183,19
5456,2301,10214,46417,7568,1019,8
2047,1073,13187,11661,9619,2557,57
5464,3186,13767,49282,5178,2137,50
1994,4647,11295,24770,9034,4755,20
3204,4484,10503,1335,4172,258,51
1588,2040,12145,18462,8767,2800,58
5889,5469,19855,39023,8274,515,37
5559,3782,11338,8094,5026,3886,25
4930,1200,19741,28980,7623,3331,33
1747,4382,12202,32789,4154,4744,36
5334,4936,15671,38897,8238,569,38
2602,2742,2503,49549,6970,266,43
2065,4561,16291,57610,8546,285,31
1175,4246,1789,48107,3066,456,30
5373,1883,18091,47577,7301,3507,11
4180,2518,5961,27923,4977,4866,26
1763,2880,18063,39042,3189,4011,5
4059,5362,14326,9712,4042,295,16
5120,5569,1524,20122,7950,3961,47
5935,4077,5751,1645,6318,244,28
2922,2198,2105,15656,4193,4436,23
5804,4558,14765,53555,1258,2308,56
2147,5780,12084,37772,9826,3186,31
2568,2129,11078,10813,807,2533,40
4670,2081,9756,39297,1002,387,49
5343,2187,18960,23028,5488,1816,44
2832,4741,16224,25628,9654,4154,21
2491,4169,11159,51200,5917,241,5
5235,2853,6526,1017,9740,357,34
2847,1584,1944,31958,5881,113,26
4314,3064,3689,46719,4461,2369,55
2757,2393,1038,44046,1042,759,48
2354,3317,3242,9966,2388,1723,46
5762,3338,9052,5444,9245,2817,10
3280,5259,17309,9380,4435,4990,40
4519,5523,5770,41057,8391,2805,52
4630,2415,10767,29160,9215,3565,47
4769,3271,13758,11261,8967,3544,56
4914,3854,18678,9868,4921,4751,53
3729,3357,16156,49789,2096,1158,56
4221,1804,12429,15142,5750,1347,21
1781,5774,7088,42855,9725,2018,32
2176,3236,14260,38210,2048,3643,38
2825,4443,5340,6922,9418,1072,41
1866,4621,12447,14847,1717,3514,8
5740,5571,3293,39880,1899,4956,36
3975,4174,18907,20732,1699,1028,25
2172,5522,1476,3890,9605,418,30
2928,4981,15813,56009,6656,2155,20
2870,5625,18417,17720,2145,4985,17
2829,4419,1452,13660,8838,4704,45
2676,2697,10280,19901,2286,1491,33
2557,1670,14616,36271,8448,4592,20
4958,1918,13410,26639,851,2686,17
4300,2715,14062,53373,9938,4444,57
4678,1432,4462,3401,120,3945,9
3423,2219,6927,28612,6748,2976,55
2310,5949,3885,10277,3731,1780,29
2662,1776,9216,6517,4255,2831,12
4688,4111,9826,31301,1141,2679,60
2453,4356,13660,22055,1567,4604,45
5530,3576,16945,1657,7412,847,42
4403,2360,11319,46106,4838,3235,11
2674,1209,5618,42623,6610,4676,21
4587,5233,8334,59900,9810,4593,21
5419,3494,18417,41384,4210,2383,60
4189,3549,15315,46183,1734,4398,19
2204,5742,12280,39873,2590,1141,50
5683,1222,17054,32350,6229,789,60
4777,5675,19234,7400,3764,3103,35
3104,1472,16185,38594,3662,367,47
1217,4724,5202,17625,2299,1244,50
1245,5836,3151,24163,7928,3309,42
1891,4720,3575,3388,1835,3111,18
3289,1542,5328,59404,8875,4355,48
5916,2086,1716,25264,9003,4195,17
5858,2846,2764,31267,4845,4726,1
1020,4837,8106,39605,4378,415,17
3978,1355,5655,25358,9962,1729,50
5965,5159,13296,28525,6795,2162,55
2917,2058,7546,58211,4296,3439,39
1506,1095,1062,8210,1490,1631,32
5743,1496,17241,30148,5204,4293,30
4516,5620,8911,6800,3392,3531,47
2230,2645,12086,50055,1272,386,41
3829,3304,8048,55021,2984,4779,24
4702,1852,8083,49769,5614,2077,8
1276,4131,17800,15732,8174,2365,15
2876,2682,11917,34023,1173,957,46
1531,4315,9671,9038,4504,4220,4
2491,5983,12810,1857,8006,2506,14
1908,2181,12972,18992,6017,4053,14
3665,2056,10830,11123,7998,2185,48
5116,4019,3959,47675,7209,1792,54
1551,2853,5157,15725,225,1201,19
5677,1773,18444,44173,9148,428,41
4190,2870,6050,45574,4552,821,29
3065,3650,3011,57406,5954,195,26
2152,1380,6323,29024,8109,2215,6
3415,3391,1998,9658,8886,236,42
4337,5997,16390,30426,8013,2597,53
1237,2891,1927,33664,8023,950,57
1073,5129,4045,58851,2334,1112,9
3574,2192,12427,17777,1381,2197,50
2263,2003,18086,553,3495,361,54
3717,1310,3862,4558,8861,1225,38
2383,1577,6661,23126,2427,4714,15
1905,4095,18436,35185,9708,2949,31
1147,2821,13854,57021,4851,1330,37
5099,1198,4180,6381,1309,1923,38
1373,5232,9000,23959,1636,2726,9
1984,2794,5090,22921,9346,2507,58
5140,1738,13640,52373,1676,4117,35
5522,3199,4766,36503,4609,2800,50
3134,2834,9672,43651,8446,1361,16
4109,3293,11352,886,2894,407,45
4465,1955,9899,7675,8484,1818,4
5271,3965,19599,14122,4165,2519,31
3566,3343,5305,4795,2754,2863,34
4368,2689,13182,51032,6015,423,15
5890,1978,2372,39215,8553,3353,3
1136,1139,2965,14295,938,2758,47
5394,5112,12130,15866,3774,3919,35
3060,4852,17161,10802,2354,2387,8
2559,3463,19171,51112,7189,2807,49
4673,3456,1645,15323,8526,3190,43
4348,2317,12027,44570,6541,1713,59
4449,3781,8510,55802,3857,1091,58
4756,2308,15268,18035,4850,4524,2
2033,3350,14402,9575,7286,2577,48
4767,5295,7419,31820,2911,2159,29
4198,4862,12481,25951,2345,162,58
4182,4996,14573,28616,761,3027,14
3256,5653,9598,39818,8928,3210,27
2079,5339,15521,20921,9165,1115,42
1055,2952,15209,50263,7793,377,2
1606,1506,16793,47240,3762,3737,36
5771,1961,11275,44386,2497,435,17
3513,3075,2007,28531,3578,1735,46
2303,5157,17663,58127,6934,1839,7
2522,2564,4917,26179,8160,681,58
2617,2039,9910,46687,5736,2747,17
5634,2855,1653,23334,5693,4158,43
3734,2716,14566,57017,2697,4275,36
4757,1830,5741,44913,9814,3642,11
4696,3755,11768,3378,5298,3974,37
2700,5624,14142,400,7616,3045,41
2493,3289,15613,58118,9735,3828,8
2431,2540,9088,19417,1704,2075,28
2546,1473,7732,34552,4560,4401,45
4267,4667,14325,664,223,3479,50
4495,1098,2021,40229,6314,1425,11
2168,4143,13297,45949,6371,3052,36
4505,5656,14503,17443,145,824,38
4754,4327,1169,37808,7943,1681,5
4496,2013,12357,10247,9963,2761,47
4847,2944,19673,2589,2696,110,37
3994,5313,10652,37195,7553,4869,59
5688,4191,13984,52466,4314,655,55
2743,2658,7777,35239,4303,3839,17
1965,3169,1697,38914,3910,652,5
1456,5109,6218,4591,2101,2070,45
4289,2436,6293,25283,6034,1514,10
5608,3522,12215,4810,8737,2803,55
1887,1718,5163,3114,8023,3264,16
3029,2534,8948,31590,6797,888,49
1761,5707,8488,33021,5355,4461,57
1295,2018,3788,15486,880,3604,55
3006,3417,2952,6004,513,4556,28
4932,1536,2877,43648,9620,3403,56
3467,5568,2245,6506,6115,1113,1
4888,2425,5700,12872,2753,3720,7
4682,3639,9240,49866,507,2272,31
5397,5523,8684,17177,9449,1935,55
2618,2077,16840,51418,3834,2763,54
4105,2804,12785,15352,8882,1021,31
3847,2369,18233,59016,902,2514,60
2553,2403,13065,32565,1277,2352,44
2939,3411,9932,29220,3793,1994,2
3062,2375,1584,9969,9223,3058,55
1920,2017,17920,204,7892,982,25
5287,3976,14180,42521,9308,1285,50
1458,4178,1222,46933,2236,4648,37
2122,1660,1771,24662,781,133,14
4746,4288,5090,26079,7909,3775,56
1085,5848,8818,16939,5097,361,35
4580,2536,8955,29567,2818,2390,25
5002,3397,15435,17721,6789,2082,49
4727,4303,19318,41143,9204,1561,4
4716,3561,4275,5359,6047,4914,15
2153,4427,13297,44378,4184,3570,10
3372,3676,10641,40075,8729,1807,28
5130,5486,14716,34215,4736,2670,2
5809,3334,13314,19522,7025,3804,25
3261,5245,11685,272,8948,869,24
1669,3214,4864,19942,4681,3636,11
2642,5483,16666,36764,1899,418,30
2795,2002,4830,30889,6814,3494,22
1102,4456,18883,24451,2285,1754,55
5231,3576,1265,40023,2004,1803,52
3519,4218,8612,24211,6927,4174,56
5658,1025,3149,21686,7621,3605,40
5839,5233,12141,50693,2157,2948,37
4833,5117,8478,51888,8836,3351,10
3897,3827,1427,17905,3396,2427,7
2220,3433,10676,13543,723,635,8
2632,3064,19797,28461,6057,4772,34
2217,2514,4723,3108,1249,4298,40
5553,1138,16802,36648,1365,3908,42
2959,4244,11940,45506,3429,3588,22
2819,5038,2948,704,2641,2996,4
1090,3580,7870,22760,6674,1813,59
4359,2640,6720,15795,9494,2258,17
1832,2356,13716,49272,6442,433,45
4180,3074,18353,52567,5348,519,7
3946,1915,13881,7559,706,4010,44
1332,3131,8947,11483,278,4579,37
2145,5221,14633,16592,6246,3596,27
1152,3322,5207,31010,1177,4853,14
4750,3814,8530,56708,9523,2784,26
1213,2968,4086,32838,4869,3160,45
3365,5786,15844,25305,3358,2419,49
3919,5044,7042,51187,6798,4163,40
4161,5365,19972,49773,2082,298,14
2338,5901,18173,6802,9696,4474,60
1420,2340,6685,14329,2651,4602,4
4379,3754,15371,52460,9184,3517,52
1217,2970,15327,19132,5294,1522,5
3589,3663,19401,42075,1388,4150,50
1702,2694,13322,24325,9614,3797,18
3803,5906,4067,28941,4645,320,2
3500,1277,10227,34399,201,2405,50
1697,2335,17992,11986,3943,1992,28
3812,1528,19383,59154,1702,4447,47
1093,3782,7292,52254,1478,2657,39
1373,3672,1344,3609,8659,991,21
1204,1476,14424,2698,9821,478,22
5845,4089,16690,4107,8932,2807,8
1803,1490,18018,40937,7336,1414,46
5158,3409,12487,26457,6474,1386,19
5586,5371,12134,41365,8132,2341,17
1097,3039,12982,11666,390,2185,20
5667,5323,11384,38805,9231,2547,37
4924,5778,19701,11792,2231,4087,47
5594,2500,6662,51991,7515,1013,35
1029,1189,10271,59094,3478,2195,39
2329,1397,18027,6488,8944,4382,44
5565,1875,10253,13117,7114,1968,5
1596,4805,3401,21009,8059,179,29
3291,2383,16625,42580,1468,1499,43
5467,3865,19089,2951,4493,2493,60
4064,1230,9109,25139,8084,2469,51
3283,1089,16849,6280,2463,925,4
5510,3311,16134,18138,5005,1588,39
3185,4544,3862,47654,8778,2445,43
1297,3655,3161,20307,6674,4423,1
1915,3825,9108,15531,5405,967,27
5220,1802,2944,29604,7623,4266,27
2438,5699,19608,34321,1219,3887,14
2666,1776,18517,54585,2012,1583,59
2320,4501,6275,48359,1633,4778,21
4572,1891,1884,20184,9950,3634,14
2618,5097,18787,50929,4446,4547,38
2759,1083,14101,50532,4691,2597,51
2006,2393,9476,22700,3729,3720,59
1888,5369,14476,30722,1889,4645,33
3466,4899,14579,2986,7543,1007,23
1983,5646,5990,21185,1885,2643,38
5630,5076,2750,16205,3114,1685,7
5279,4828,7794,7724,2656,3190,41
5096,2040,17713,41756,4483,356,44
3451,5509,9535,44556,3532,3603,24
3180,3367,11689,4520,1314,1876,49
5017,3989,2128,53118,1997,3365,36
1151,5697,11062,59644,2376,301,46
1319,4441,15171,20432,335,4825,35
3902,1402,6466,24992,8743,3435,58
1250,1158,16353,36757,3143,4346,55
5921,5212,5513,42193,8736,998,9
3124,1823,11503,29383,4334,490,1
5080,1973,17852,55514,2124,762,54
5981,4944,6831,34011,5470,4520,46
5678,2339,3204,57417,2174,3476,27
2804,1331,7861,4886,2452,265,60
1896,1329,19870,30158,6135,2751,7
2277,5732,5637,36571,4750,1278,47
4097,1942,19689,25186,7774,1130,34
2344,5320,17029,39511,6559,162,13
1159,5046,9239,7307,3673,464,40
5278,3857,11617,26454,9345,3204,19
4387,4600,8924,27552,1735,4832,35
2549,2859,15334,60000,4630,3514,55
4886,1380,8441,56458,2313,3383,24
4933,4643,19343,24384,8844,1516,46
4852,3232,17243,17406,5805,2474,22
1505,3307,7600,50456,8276,3379,39
5304,1995,5812,28899,1726,4326,5
5849,3657,13931,15551,1738,2009,21
3840,2395,6379,10903,3503,3464,4
5192,3693,19878,5210,5055,3540,17
3752,4380,11471,20549,3655,4670,16
2138,1461,11104,17479,9001,1706,52
1600,1373,4696,5863,3170,3957,6
2065,1302,9941,10551,6567,1959,12
3380,1008,15921,14420,4338,2119,6
5989,5911,4284,56705,5055,2151,34
2602,3823,18927,30045,2609,2403,15
2257,4608,18352,35128,2034,1238,3
5005,2997,12553,5045,1104,2838,59
2265,1087,9264,4678,9479,147,39
5076,3002,5403,25904,2040,203,6
3445,2586,8863,37624,989,1159,9
3344,3129,16101,31404,9327,3847,7
4493,2405,7761,53264,1556,3287,28
1640,3232,15557,20623,551,2403,50
2716,3354,1117,40636,1767,2246,31
1630,4619,5375,59856,119,655,52
5288,4183,8108,5416,5211,2304,59
1734,5896,10227,36634,6640,3566,43
1371,2896,14724,17251,6153,4339,45
5915,3113,14744,47217,3039,1269,12
1076,2427,7522,4793,114,4473,59
4524,5134,7522,9887,3403,2940,50
1140,3032,3658,18653,7101,2029,56
4802,1596,5882,40269,2526,2619,8
1413,3475,11406,37153,8871,4352,40
2161,3301,2079,36850,9459,647,8
3561,5635,12771,41709,6210,4242,15
4119,2050,1279,11416,4086,971,15
5786,1484,14031,25046,4570,4447,32
1827,4573,8559,20778,8870,2174,21
4420,1544,13043,58055,7964,609,21
2077,4126,12313,32561,3958,1948,22
4898,2574,2083,51439,2459,4612,7
2506,1898,6039,30250,6940,2312,39
2130,1723,17932,56260,2163,799,46
5485,2663,8709,25919,1358,538,14
5646,5347,19298,58744,6954,4894,22
3702,2388,7485,32216,9836,4625,40
1347,1425,18617,45904,5073,1489,44
1218,4145,14307,58859,7663,3605,49
4038,3321,3132,34356,7034,1771,7
4399,2470,1879,44650,3222,4636,9
5544,2129,15554,20688,3194,2562,6
1405,3968,1000,32371,3169,2650,49
5284,1412,13052,32922,256,3547,7
1070,1928,1128,26386,9255,134,11
4532,4147,4516,16644,1189,2785,41
3687,5083,11102,741,8733,3725,45
5464,4045,16975,30313,4670,1737,1
2322,1176,14065,38531,9312,2932,49
4352,3091,13115,32845,947,3885,7
3642,5397,13679,34418,3265,2301,23
2192,5277,13764,48301,8746,4860,11
5745,2139,10320,16006,2177,691,30
4680,4470,16204,409,6042,2150,25
4569,1843,14995,17380,5719,4688,5
5186,1784,15572,28315,3485,4796,17
4740,3893,4683,47834,9684,3957,41
1481,1448,14311,17321,1958,3437,14
4545,5048,19102,13446,4661,1536,1
1218,3170,14484,38214,6230,4195,16
2311,2456,4898,41978,2636,3659,22
5566,1588,2052,30005,8053,1209,36
2355,1120,9684,36658,8415,580,47
2222,4913,6292,20876,8682,159,33
4029,4733,8307,6286,6990,4851,34
5474,4234,17619,24834,8612,2571,15
5696,3735,19766,19779,9122,2686,53
2602,5836,5444,17659,6510,3653,15
3589,4084,8269,57576,776,3802,30
5993,5285,9957,49934,8235,292,26
3984,1284,13968,668,8488,2504,26
4664,2077,3097,45313,7770,3753,25
5801,2742,5374,8802,164,798,48
3735,3629,15020,27343,7703,3833,32
3859,2955,5230,408,2554,911,17
1143,4479,7922,12371,2195,920,33
4489,2027,17926,16734,1036,1679,44
1532,1465,13029,10448,1521,4715,8
5559,2519,3809,6858,6387,2789,15
1754,5339,7241,31128,7313,3469,51
3831,1116,6957,43900,601,1248,37
3353,2540,10950,23151,6728,4607,36
5207,4683,13725,45139,8428,4768,2
2982,3608,9880,46161,8197,2775,44
1591,1577,2551,1946,8322,2686,59
2221,3605,12568,37380,9059,4724,1
1588,4206,16030,26450,8205,3370,8
4347,2720,10644,16403,1438,3304,15
2423,4489,7414,6027,8234,1004,8
3828,5720,15030,26335,1753,588,37
5942,4480,2622,52389,3411,4314,53
5187,1910,3757,42100,1078,4262,37
3182,3284,19136,58022,9257,972,20
3344,4667,1905,46152,6145,654,30
3779,3570,1863,33641,3692,3635,31
3526,2694,9124,53401,8886,2331,7
1072,5278,4016,17346,7361,639,56
1584,4111,8281,14006,7023,2904,37
4198,1928,9520,28387,9292,3612,34
3557,1829,12236,54241,3622,2230,12
2283,3435,12305,9791,4802,237,57
4229,3319,9847,12367,5718,4045,29
4032,3466,2259,28721,3936,968,20
4787,4695,15652,34667,9054,694,57
1613,2996,12836,13517,1031,2022,36
4988,1632,10471,44188,9273,4577,48
1525,2207,11221,19387,6085,4510,48
5986,1547,2566,40111,3520,1766,56
4145,1334,18007,20285,1198,209,38
1045,4870,9187,2901,3776,1569,50
5710,1327,12913,22793,2507,2755,32
1216,4356,10193,881,4460,2370,17
5568,4847,1961,13699,7486,1948,4
3531,4442,1660,56074,4974,1117,47
5308,3279,14034,35993,3231,4012,24
1598,1686,3695,59285,9311,1500,57
5340,4677,8975,12678,6673,4713,8
5471,1853,15754,15502,928,3993,49
1483,4738,2691,32029,6867,2430,1
1049,2384,3040,57756,7537,2953,31
4287,3010,6483,59368,2315,4304,41
1129,1522,9804,36472,1384,1896,6
2929,2646,11494,47294,147,1024,13
4589,1472,19220,59669,5877,2661,38
4930,1842,14900,54919,1402,3083,25
5019,4668,18554,2774,856,3492,5
1977,5813,12718,32811,8210,2424,39
3013,3847,18286,50072,7923,2877,59
5011,5025,17355,36231,4008,3089,34
3180,4584,18332,24648,5506,2347,60
2960,1139,9979,44651,1932,4284,47
3747,5389,12153,30759,8386,466,11
4642,2724,7880,32965,8855,4245,11
4196,3009,18020,13333,9326,2725,48
5756,3687,13232,50886,1522,2954,8
4352,5111,12661,43619,4833,703,36
4944,3698,2298,9335,109,3050,24
3574,1229,17322,17262,1418,1855,14
4875,4311,17850,28796,7001,4757,49
2248,2664,12302,23573,2396,1864,55
1825,1585,2379,55866,907,164,42
2580,5073,13393,29947,6724,1820,9
1457,1444,9564,21718,6853,377,5
1683,3319,19838,53176,4038,651,52
2167,4900,13298,55742,6781,2191,42
3805,2758,17244,40381,2673,4073,48
4452,4076,10405,20724,4698,3827,59
2459,2592,4735,42657,4025,4224,34
2661,1915,9679,47198,4382,1608,57
5845,4864,7552,23982,9371,1705,12
4995,1321,6445,34090,2700,3884,42
4521,4149,19554,48645,1948,2497,59
5140,5260,9334,33004,1742,1413,33
3255,3753,11888,53358,5746,451,59
5197,4617,13679,34086,446,4269,44
1202,1972,12638,13787,1864,161,7
1708,2374,3024,35053,5835,3964,34
5466,3482,7813,16749,1514,1213,47
3990,1942,15113,54459,3451,2652,8
3531,3279,1281,6450,4433,877,46
3010,3724,13701,58850,1012,4979,19
3406,5288,16917,27990,5630,944,13
3469,5813,16860,51797,5459,3317,57
