wakeupduration,lightsleepduration,deepsleepduration,remsleepduration,durationtosleep,durationtowakeup,wakeupcount
2480,1894,10206,7576,7640,2788,25
2399,2147,12548,19904,2034,3428,14
1853,5533,17716,16724,8860,1369,6
2911,2159,12585,58674,7071,2271,9
5306,4158,19205,5182,1974,1656,5
2455,4217,12906,33544,7483,664,55
2475,1308,3711,55884,8372,2389,51
3405,5682,7761,24125,3054,4190,48
3048,1251,6426,49116,4287,4530,11
2439,4470,8248,8873,8401,1600,46
3829,4108,13030,33532,7336,4481,60
3795,1958,4897,7572,6621,2813,44
1090,3504,7964,4300,2613,3240,40
3918,4972,10307,43053,9514,2785,40
1442,1123,9683,5619,8770,3571,27
5855,1096,4018,7988,3679,1730,2
5812,4474,13268,6428,9319,4783,3
2320,2320,12649,16702,3663,4767,51
3744,5647,14441,36626,9952,2015,18
2063,5687,4786,46731,1797,1912,46
1878,2825,12898,13230,7516,2065,44
1861,4549,7400,36649,9220,4918,13
5384,4722,12298,33886,9015,780,28
3867,4391,6797,6333,8054,1529,13
1273,3066,12430,28215,3423,1368,15
2325,5727,3937,19808,5991,698,8
1130,1639,3623,41065,8846,3903,19
4620,3691,2740,5864,8366,458,40
3177,1219,15292,40745,9930,1516,8
5927,2891,10580,19646,1948,4476,47
3441,5169,3832,7646,3880,677,52
3894,5981,19827,55433,5019,3872,33
1851,1437,17686,24201,9064,3005,20
1351,3303,17328,30063,1540,2848,24
5862,1043,16514,30121,7902,4847,29
1726,5628,11979,12537,6662,3852,23
2520,5263,12456,59168,6487,4391,7
3750,2034,2677,35637,3193,3621,2
1068,2005,12014,8606,9314,4452,57
4887,4096,4776,34779,8831,3606,23
3990,5798,8179,11794,6189,1415,31
4051,4804,4330,57515,4033,2819,21
5655,2369,5329,642,1818,4472,42
4876,3014,16324,24806,484,1612,48
5015,5337,11692,53529,5560,2636,46
4062,1107,15134,26237,2580,152,51
4800,1104,13192,45403,3023,4607,36
3159,3785,2809,53886,7526,2951,60
4807,3851,10934,29209,4142,2205,52
4244,1383,3684,42018,7993,4949,18
5403,1581,9226,18665,4764,4374,10
2085,1516,4851,47461,680,2988,22
2254,5266,4983,44796,745,887,33
5213,5281,19680,40997,8236,4879,27
4321,1077,2808,27185,7288,2180,40
3805,1502,6415,11318,1769,3753,36
3032,2079,9651,39625,2727,3247,55
2114,4373,12637,11030,7370,1338,26
3842,1274,11755,30803,5340,546,19
3551,2828,4396,44312,4937,1530,59
5607,1449,6000,56949,9336,4667,15
3773,1591,2841,23425,9913,4420,42
4803,3106,18399,30012,6805,642,53
5498,4134,4936,23759,4140,4117,2
4426,1809,4859,52918,6099,4814,20
4374,1194,17124,49508,3719,783,43
5154,3138,9628,38902,4867,4526,48
5460,3432,2041,52723,3129,4150,3
2134,3115,19930,23366,8893,762,59
4958,2745,8444,29509,1191,3315,56
4776,4506,4930,31621,7092,2300,24
2317,4992,1472,23441,8610,2645,55
1669,3097,19363,42331,1231,3654,9
1339,3077,5726,28128,9195,1124,46
3866,1816,17370,3713,4994,1285,32
1607,5752,17499,1512,7472,3882,19
4027,1048,2711,13864,4599,811,1
2367,5805,12360,39256,3008,4557,3
3155,3498,6901,22471,8680,520,30
4484,4691,8836,39336,7624,4063,5
2823,1262,13032,10928,5018,4997,43
3560,1300,19607,16959,3357,2364,56
3404,2223,9608,53761,8649,3395,57
2286,4651,18784,2550,2047,3423,55
5443,5062,18809,39477,7554,4604,34
5677,1713,2141,34117,9570,4475,53
3536,3241,2348,15454,3234,3931,57
3558,3910,3201,33249,3006,239,14
1091,5339,13206,18975,663,3360,15
2904,5302,16630,50478,661,2139,45
1752,5703,3321,28907,5974,3909,24
1614,2049,12757,18838,936,2156,1
2904,5107,15281,10545,2763,3371,11
2258,2158,8816,38780,7049,1521,25
5314,2814,18162,25612,7054,4901,42
2470,1160,7768,17505,103,4853,22
1344,1989,17596,23148,5717,1462,8
4374,4081,17865,34164,7386,1722,11
3348,5784,14664,33574,4923,3643,32
1921,1787,11945,10052,967,3342,28
4213,4211,5205,49293,7073,151,9
5727,3883,17696,25372,9913,4408,50
4558,3556,12241,8554,2703,2646,37
4272,5698,10862,8166,7205,1962,13
2201,4090,17318,35273,7743,4607,42
3970,5995,13015,37441,5606,2500,9
2007,1577,4657,29797,7882,4344,50
3021,1373,11999,4434,657,4224,42
2254,4357,8295,48738,5791,912,19
1657,2641,9668,51567,5137,2027,6
2915,5354,12310,56157,6858,2853,11
3774,3008,17186,1931,804,1569,49
4224,3048,9417,12649,412,3101,6
1717,1832,5827,27692,2799,1632,24
5589,2594,5060,29428,298,1956,22
1652,2284,17052,58879,4678,4280,34
2408,1672,8592,41941,9552,3738,26
2378,4757,2008,10412,1608,1599,28
2540,1513,14847,15388,884,4406,32
3457,5669,6419,2285,2614,1278,52
4980,3841,10099,11019,5424,4754,1
2285,3881,11469,52643,2208,2003,21
1494,4957,7471,59383,1412,959,54
2054,3020,6554,42043,9395,357,19
3203,5023,6748,44020,716,4413,3
3326,5214,5238,39366,5278,3253,37
4212,1796,19244,21677,6761,1501,35
3478,3562,13803,21624,5072,1429,21
1823,4457,5131,5087,3211,4856,14
2500,2197,13839,16318,3379,2843,23
2041,3580,3170,16790,2396,4793,32
3563,3654,6150,8223,7857,1518,21
2646,5246,7989,50971,8495,3616,3
1202,3648,2832,16191,3036,3578,5
1292,3743,13446,16582,1564,1511,20
2856,2465,10785,31349,338,1295,42
4129,1659,14935,10775,1726,2399,35
4303,3406,2480,50519,3411,4811,59
5223,4629,13049,24061,1311,4068,28
5534,5667,5069,17068,8434,4075,30
4226,2794,14956,34191,6078,3945,32
5363,4318,13582,41111,440,2047,51
3381,3894,10083,51563,1602,4593,23
3735,3770,11384,35232,2854,4058,13
4312,1897,14523,16932,1027,2134,23
4181,1270,19022,44113,4862,1783,46
5684,3194,2074,33606,3974,4213,17
5619,1481,3470,44615,2188,2496,22
5491,3574,1975,38081,6695,1041,4
1794,3637,6309,27303,3516,4980,43
5341,3081,9334,27346,6928,3929,20
1103,1795,17954,46735,7218,4050,60
4726,1304,2431,12708,1172,2950,1
1597,1837,10316,35628,3652,630,6
2945,1018,17871,907,8753,4535,41
3561,4021,8599,28127,1981,3489,45
2745,1256,15016,13438,7393,3952,38
3674,5535,14801,48007,5095,1975,37
3790,4678,14760,21071,2944,4883,11
3515,4966,10034,55444,5860,4356,45
5185,5655,10154,20137,4081,1342,15
1354,5376,9571,30711,9150,880,25
2180,2728,4448,34270,1575,429,14
5236,3772,9000,35962,5831,4445,51
5594,4495,14064,8934,7560,2921,42
4201,3275,18351,44185,2833,1219,56
1273,1362,4118,38766,4634,1643,17
4890,2026,7862,4504,3381,724,12
3959,1679,3453,51236,8490,2527,43
5170,5808,4810,33631,9579,3534,45
3876,1793,8715,5995,4717,1013,56
1155,4091,9565,9863,2346,2333,50
4327,4388,10541,8260,8321,423,32
3846,4529,17590,42116,6550,467,38
1026,5190,15437,17804,3518,2012,11
5133,2384,13742,14121,4457,1562,27
5746,5102,7273,30897,9977,1386,5
5388,3516,16162,47517,3690,3549,17
1558,1857,3688,45667,8394,3333,25
1754,1563,17975,33503,8883,3119,4
1396,4682,9235,44578,9299,2203,18
3285,3414,13089,59109,7633,2040,30
3510,3566,1796,5664,1982,1471,59
2289,3870,3264,49317,2081,4229,10
4086,5268,6043,12236,3209,3955,16
4880,1296,14607,22966,2812,104,57
4717,2002,2960,17654,7848,3505,2
5869,3784,9227,21689,157,1393,10
5598,5951,12649,40210,9263,2911,25
3870,3880,1873,9244,928,3587,20
4469,5106,14861,31956,4178,1454,43
2883,5736,1426,34693,6216,1651,26
5440,5225,3219,19086,9923,2703,27
4007,2367,15324,3081,9931,4871,18
3481,3906,1034,8034,1420,1007,38
4832,4227,4468,42370,6996,2073,13
2814,3054,15464,54759,3261,1631,46
4522,4753,10174,23615,487,495,33
2475,5437,5306,22340,2888,906,31
4422,3335,14573,37136,7860,663,22
5040,1032,3264,3496,6039,1480,41
1077,1822,7826,47944,624,4663,56
2008,1021,3690,15692,3528,4647,41
4408,2538,7300,46021,9562,4444,13
3929,2867,6831,11729,259,2362,31
1845,5416,11935,42305,1202,4841,30
3222,3545,2052,12127,6408,3304,24
3256,1374,10072,13740,6509,273,2
2129,4797,6884,40990,7610,404,41
5406,2698,4524,57994,3730,3983,40
5226,3916,16236,40787,605,4875,32
2603,5824,14871,36295,3092,633,13
3148,5559,15533,38196,6586,2203,21
4319,2100,1883,30955,3786,1239,18
3356,1218,5817,936,6907,3417,22
3471,5133,19284,51864,7924,4814,23
3833,4362,13265,41702,4106,402,23
3157,4120,10886,27330,2883,1896,16
5090,5680,19803,44249,9153,1166,39
3947,1664,6909,14879,1522,2821,44
2155,5213,18755,42339,552,3176,50
1646,3989,12143,57303,1677,1825,1
1364,5936,17442,46017,3002,2665,48
1165,1317,12372,15003,1833,4747,14
5591,2971,17134,29398,6508,3047,16
3010,4861,1701,30513,4053,3733,47
5795,5015,19700,54603,888,2080,31
3448,1984,15410,53217,7285,1525,43
1689,3879,15569,16692,9754,3652,29
3554,1369,16711,24662,9683,4144,40
5346,1272,8752,26375,2141,4313,27
5051,4664,9227,56971,4444,2376,55
2267,5063,3701,31772,5786,4991,20
1021,3593,15830,50771,7968,1629,54
3791,3662,10479,41949,7159,4389,20
4408,5910,15684,25676,8395,799,40
5960,1134,12368,10884,6297,3567,56
2046,3574,11930,58684,4913,4803,41
1989,1619,15641,12027,2365,3758,22
5517,1623,11105,59788,6617,4182,36
3597,5027,1449,16209,6841,1747,58
4012,5983,5465,8653,5063,3300,4
1074,5433,15810,31603,6956,2068,14
3253,1207,19045,22708,9213,3317,20
4099,5434,18315,10023,7619,993,12
1993,1814,1268,57611,4394,3502,55
4015,4021,18418,45986,3683,1132,30
2915,1467,15528,19660,4828,2869,49
3339,4473,19730,52909,8024,954,19
3415,1429,14804,6342,9940,2306,14
3546,4569,15747,51926,1686,237,12
4075,2035,8955,34461,5238,3850,56
1885,5664,3674,1979,7493,3882,14
5366,2219,7442,52640,3756,1088,41
1169,4522,9703,34688,1910,4909,58
1300,3756,18716,1351,8502,3119,46
5863,4174,10435,13654,7584,3299,21
2124,2490,10477,25272,7536,1550,29
4988,3138,14443,19432,5814,1774,46
3185,2214,14379,41006,9773,380,20
2081,5585,19030,23574,6643,2594,52
4362,1770,14833,6278,7238,4142,11
1262,4939,15754,59548,7193,3030,3
3435,1344,1700,47465,4549,4229,54
1278,3327,11997,28132,3865,4375,59
5264,5405,18272,1811,2055,3985,41
3589,4392,6971,15684,244,1449,45
3532,2765,7683,28005,8247,1604,29
4053,3184,1902,32278,1916,2581,8
3727,1376,7734,5204,660,1627,53
5182,1203,17003,2590,5790,1638,39
1379,3457,3285,9840,289,559,30
1506,2942,4129,16062,3929,4482,46
1579,2412,8395,15213,5467,3378,20
3015,3749,13262,26980,4170,2121,2
5494,1061,9081,49285,6999,4564,42
2878,5917,7117,58757,7906,4438,23
2047,4912,3343,29315,1477,919,20
4070,2982,18791,176,5110,4852,48
2270,2856,18653,8971,516,820,59
2195,2451,6440,28932,3307,2294,30
3833,4771,10402,19628,8019,881,1
4799,1406,16403,50732,5226,3081,25
4963,4796,7338,35712,183,880,3
5987,2121,6390,51180,6530,1344,27
5059,1550,1841,32086,388,4408,45
3099,1701,12956,39938,6831,4508,8
1299,1697,15150,24221,1177,3707,48
1195,5511,1798,31372,9380,2989,12
5713,1723,15509,2305,5573,3411,40
3672,3311,18038,31918,3292,2143,49
1530,5992,2511,34938,2642,513,50
3501,1159,9910,23819,5924,3640,11
4724,1796,9308,26221,5723,2946,33
5017,3966,9630,6394,3596,4862,59
4711,3396,6473,38668,4806,4250,11
2448,2987,5751,57462,201,3038,3
3547,1856,8423,1125,531,4606,26
1196,1616,11408,44176,5755,4870,39
3080,2974,4212,12053,1579,4375,46
1386,4525,13428,5969,1168,4271,55
5608,4049,16661,57404,9794,199,56
3350,4882,13349,8311,5995,160,14
1227,5578,19610,34239,6489,2659,19
5738,2645,7043,40239,9538,3433,3
1897,2221,19081,18311,8300,4949,28
2240,1748,9843,42462,5284,4339,54
2718,5203,3805,54760,6184,2788,30
2089,3676,12700,35279,1049,3626,50
1993,3322,16536,14566,6868,354,8
2476,2015,12747,44877,6890,4828,60
1585,3147,15833,58729,9204,3154,27
3231,3657,7865,19861,2750,378,52
1740,3671,6778,6830,3098,4435,33
5762,5880,15538,51171,4011,4073,18
1360,3754,2133,53025,3504,1765,35
5200,4088,18858,51452,3455,1504,8
5438,1096,17979,41885,5592,3949,44
5207,3707,5948,54379,9730,489,14
2083,2145,7554,4536,8797,3379,16
5556,1216,7310,57355,7207,1082,43
4298,3243,11994,57107,9821,1392,28
5581,1914,16376,43761,8738,4634,8
2985,1594,17304,49513,7798,939,15
1699,4932,16805,39534,5866,4410,24
1191,3211,16305,46055,6295,617,37
3352,3450,12644,37844,3534,442,8
1359,1634,19165,15223,206,4815,30
1512,5792,4180,11423,3238,4752,22
5981,1657,1575,44221,259,357,5
3312,2177,1966,46815,1469,1160,4
4729,3030,4567,25488,7728,1832,39
1418,2312,10731,22547,9006,1771,56
5309,2380,12619,17869,2599,1638,57
4747,3123,7029,19478,3514,2183,28
1494,4376,18956,2161,6222,3854,7
5696,3659,2350,37622,6527,4905,9
3566,4931,10829,15360,1141,4762,42
5099,2961,5158,165,4357,2394,57
3852,3688,13454,15678,329,756,40
3046,4714,19974,19843,6244,3398,34
3815,4714,14393,385,7676,2069,37
1867,1362,12750,26170,5399,4655,46
1437,1456,14213,45728,6070,3962,50
2056,3973,17313,16640,7381,1356,59
4350,3890,5246,27095,4843,4382,58
4834,3912,11268,51706,8793,548,46
1351,5175,16643,41452,7307,4994,45
4514,2563,1433,31053,6869,1389,36
4018,2129,18769,33584,5556,583,11
3475,5755,7800,45840,1057,3375,37
5585,3858,6021,47881,1997,3664,34
2558,5992,11985,41907,5998,1163,42
2723,4092,9830,1941,567,3855,3
2008,1491,4410,45661,5501,4671,6
5494,2497,18720,34914,3782,1931,45
4451,2469,9446,26762,148,586,32
4915,5165,1077,13543,8069,3947,34
3269,1348,1769,56798,8449,4906,12
2542,4589,7547,48092,1832,3481,33
1713,3471,5687,10315,6318,4057,30
3625,1724,7454,41415,3770,988,29
1655,3521,16923,19253,8474,1559,19
1874,4801,11335,49910,5798,679,41
5327,5536,12422,34444,4124,930,19
3474,3656,4843,28883,841,3216,59
5463,4461,7308,42012,4551,3973,47
5380,3758,5689,56577,6040,4485,14
2524,2962,3840,43829,7184,3846,4
2553,2262,8616,22473,8663,613,43
5719,2849,11889,51503,9134,3380,47
4941,4240,13181,3694,476,715,11
2257,1950,9411,11945,6652,3183,4
2223,5240,6140,32214,6668,4122,40
2371,1453,13465,47894,2084,2536,8
3680,3849,12689,37850,6950,1806,53
3687,3776,10191,20486,9167,1127,24
3755,4832,15075,46075,7599,3158,47
1922,2550,13289,10916,6255,2108,45
3310,2453,10914,10827,4195,800,56
2358,4822,1441,4147,3224,3873,13
3617,2259,14188,34709,2131,4405,14
3347,5874,13791,13590,9460,2775,30
2836,3295,17792,54502,4614,4711,11
4133,2222,8400,37331,8471,927,26
5242,1987,15099,46970,6070,964,9
2513,5000,9827,1455,7450,2775,59
3379,4528,13057,47724,277,800,41
5962,3812,18541,45370,746,4600,52
4713,5021,18967,30394,2349,115,12
4144,1466,17417,46999,9538,1103,31
5480,2170,13461,20758,7401,2442,7
2216,2597,18523,23723,7373,2853,3
5254,3500,13469,31123,3388,2795,36
3611,2273,12131,25846,3505,199,35
1765,2863,15923,37524,776,4278,31
1046,4466,9300,9597,9460,957,41
2893,5430,13222,792,5661,571,31
5965,5557,3768,10303,5791,4013,30
4621,5445,17564,25890,9770,4094,51
1120,1937,12232,16742,5346,3049,30
2499,1017,12455,26415,9611,4457,54
4034,2722,13380,55738,6643,3754,60
4045,4516,13994,56129,4184,4174,46
4177,2767,10052,5901,461,1498,7
3531,4015,1950,9244,5936,2320,41
4186,5501,12214,10579,1813,1054,9
3257,3927,3065,23320,9854,2369,7
2064,2237,16454,46286,9376,1873,47
3093,1581,14038,49274,3982,3513,11
4488,1717,4438,42886,3595,2564,46
4479,5949,14549,7663,1510,4270,20
2120,4624,5160,54157,6273,152,53
1043,2979,10699,35413,5770,4241,11
5612,5017,18566,44335,3028,4566,51
2907,4087,15949,12449,6610,567,47
5654,5284,17048,47091,8985,3833,35
5050,3631,16550,29278,6786,884,45
2331,4849,7924,33869,7215,2202,60
1974,3836,1449,15599,5821,3829,54
2058,2510,6631,34773,3276,1139,3
5123,2680,18517,53570,2986,330,33
4496,2265,18724,32246,8894,3885,40
4338,1409,17529,34958,8157,3260,22
5387,5915,16590,47056,9392,1454,12
3330,3776,6765,5883,7627,813,37
2249,2164,13039,38860,9889,4667,20
3278,5513,18631,40919,7067,1459,24
1441,5573,6723,33457,9750,287,42
4494,1594,14354,43010,1800,3932,9
3459,2440,14298,49147,5568,1572,44
2150,5945,15552,55664,5218,2844,53
3735,3451,10916,18341,1790,4117,43
5814,3692,18147,48226,5749,3368,30
4416,1704,3825,34931,3885,4540,6
5983,1098,9358,20602,1326,575,21
2035,4200,13570,3494,771,4898,51
2982,2125,13069,27206,6904,3291,31
2087,5608,13256,47930,4163,3345,17
4647,1231,1766,7457,2201,1273,32
1249,5464,11967,53331,9223,3235,6
5108,2006,4326,48350,6798,4156,26
2052,2601,9791,36485,4771,1573,33
1960,4326,5218,44468,5728,2006,53
5733,1307,19788,16810,1719,4524,6
5056,2353,6103,45883,1105,1335,48
5608,4885,2785,10233,8692,1726,50
3633,4949,13621,20778,2762,870,14
1888,4371,18260,10170,1625,1835,50
2375,5462,2271,6544,7525,1406,31
1616,4458,4257,24507,4036,1716,53
5384,5890,2735,49682,9090,3534,23
1077,1760,8738,14953,9791,4523,25
1440,1085,19328,55302,2167,2209,41
2756,3730,5417,24777,2841,213,32
2111,2756,4553,45554,7422,2885,29
3261,1943,15423,3227,9353,2085,2
5934,5128,8330,37396,8650,2206,3
4272,4931,3978,26295,624,150,19
4082,5158,1639,23512,9568,3196,2
4888,4050,14593,27789,3377,4146,43
1136,1701,2093,253,9266,4071,41
5305,3454,16033,47222,7284,1413,36
3042,2187,2831,13597,5195,374,47
1705,3804,8664,6375,9271,2445,57
5225,4682,19855,58517,1591,2754,9
2637,1962,1192,16623,3049,4643,5
5772,3950,13673,15571,8788,4679,52
1942,1767,2037,33271,6699,3448,7
3039,3781,2824,44511,4701,1560,36
2012,1666,19009,13456,154,4955,6
5282,4607,17069,58061,3041,1967,36
1033,2685,12550,44896,1697,3458,58
3658,2416,16723,45209,8198,2476,18
3603,4759,13427,4677,8817,3620,20
2111,5304,9733,39002,5099,818,60
5886,2091,10004,51657,6322,975,37
2370,4971,15185,44472,3306,2353,48
3766,5499,19193,30917,306,1586,5
4904,1472,4213,7251,9894,3577,13
3859,3645,2339,25602,1768,606,1
1464,2191,15683,26789,2774,3056,17
4573,5809,19262,47083,4231,220,21
4027,1878,12879,38083,7139,4728,49
4113,2885,5998,48750,7984,4235,33
2020,4716,5936,21716,4737,1147,45
5156,2146,16283,1711,7717,4556,47
4562,5339,8061,48764,4439,4158,15
5293,5339,15114,35016,8114,1458,55
1150,3915,5694,2231,5574,4822,13
5300,2684,1252,55407,4868,1098,4
3249,5884,6832,5284,9852,3523,25
2311,5475,17237,55653,356,792,27
4776,1121,3100,25082,581,2608,43
5457,3176,15789,31466,2593,3107,21
2557,1426,17924,29779,2922,1891,30
5572,5396,8636,32670,3206,3892,15
1376,1897,10810,29143,8476,1625,15
3279,1948,8054,7673,949,3225,2
2590,2206,2355,53687,5132,3998,44
1906,3543,3826,37755,8682,1522,48
5799,5166,10959,57810,6503,1573,11
4389,4204,14849,31208,4277,1746,9
4864,3910,17797,24528,5860,2328,2
1645,4485,14771,32024,2777,4069,18
4740,5460,4449,29493,6399,4989,26
2452,3132,1129,40726,3019,1261,36
1383,4190,8743,56686,6465,909,2
4329,2084,2389,5389,7614,2376,52
3216,3712,10214,51777,378,1838,9
1320,3122,4127,936,8367,1830,57
3038,3103,5390,46501,7467,1807,16
5924,2400,16317,48951,5018,1483,20
1512,4528,1339,36221,8382,2387,47
4031,4601,9849,23336,5150,1283,14
1482,3416,7172,32255,4869,3300,5
2167,1608,19641,56377,7157,4133,12
3763,1897,2937,34798,7734,3087,31
2155,1555,5820,26358,4651,583,40
3023,1150,6081,34169,8983,971,51
4465,1566,19781,35612,1370,2812,55
4509,5019,10964,30575,5093,2215,59
2090,4615,1163,42282,3898,774,32
2499,5320,8489,56435,362,120,27
2562,4151,7564,59421,8437,1586,58
4069,2356,13351,50474,790,4928,49
4692,4028,9893,12682,7446,632,30
5183,1082,4155,48088,8223,2367,16
4833,3097,13315,4805,8488,4603,5
3069,2828,13331,6626,4930,4671,9
4451,2141,12228,34613,6923,836,15
1582,5656,15537,9919,2402,4354,50
3343,4408,13073,48349,4072,4548,24
3887,4916,2569,45896,2998,766,10
3992,1599,9990,57910,6204,2480,2
2203,3473,6625,46355,5925,3364,29
5360,4839,2449,38571,5014,4926,44
2107,5883,9174,33302,6440,4180,12
4836,1364,9098,14135,5450,3422,57
3017,1981,1813,49997,2561,1595,38
1294,5842,8252,31683,4171,4705,16
1228,1121,5608,38712,4983,4821,51
1773,2066,7180,57590,3728,198,34
3676,4333,9097,54415,2753,4023,14
1453,4859,5886,12916,2411,1211,53
1691,4606,1739,53598,188,4207,12
4319,2344,9357,31181,1613,307,44
3450,1939,12494,56102,2352,2017,52
4675,1690,18031,11981,7525,4053,5
3496,5479,7600,54428,2050,469,24
4201,4678,17682,21576,8477,2414,5
5009,5796,8464,12772,3972,106,52
2191,5198,5307,24969,973,622,34
4163,4808,13362,8474,2572,2087,32
2788,1155,1587,4369,9123,2021,27
1296,3497,8419,46111,671,3564,48
1792,4850,4499,4371,8441,3044,6
3736,3574,7821,55239,6487,736,36
5488,1113,3723,30766,6551,1350,16
1838,5752,9319,54061,3586,4427,15
5109,3692,4404,4019,7461,4283,25
3715,3097,8173,37204,8163,1832,18
4210,4588,13682,8122,8836,3909,5
1057,3352,16993,6672,737,4705,29
1934,2592,7415,14886,9290,3190,10
5161,2768,4762,49771,2051,4690,7
2892,4776,10179,25972,6994,2948,48
3758,3628,16122,57703,6980,2939,35
2689,1468,6833,42221,6505,1529,28
4081,1524,12738,52317,8481,1034,35
1054,1886,18265,10699,3169,4133,53
5712,4315,18460,6648,1773,2859,20
1693,5681,10094,48907,4594,2413,52
4971,2281,19817,11033,4930,4992,27
5840,3142,17516,20296,9854,3475,26
4846,2235,18290,18203,4364,4191,43
2632,5211,17008,2132,5777,4162,7
2713,4725,17466,2810,4869,1236,16
5400,5680,13168,43400,1165,4050,39
3987,4987,12181,47461,1376,2227,28
4990,3491,6570,46995,9332,1286,47
5555,5524,11583,23948,5408,861,12
2404,4568,10811,18099,1657,1620,57
4237,2235,5638,24000,5466,1512,53
3537,1324,15162,3930,6654,4102,51
5876,4216,16089,5340,541,2075,13
5532,2425,2693,49626,7746,4363,56
4467,2161,7568,18808,5402,1879,30
3192,4408,4134,54870,6934,1917,9
1324,3303,3545,24964,9417,2319,51
3258,5189,16118,13592,8375,115,47
4092,5068,15646,30600,8528,2612,20
4268,2992,19993,13907,4241,2877,48
3277,3302,3141,4507,9690,4233,37
4441,4577,17507,39783,6247,2063,9
4888,5360,2955,35080,8523,3257,46
4830,3464,12047,43507,3468,1547,54
5276,5823,11456,26009,7941,1482,38
3583,1724,11396,28445,8364,3388,60
3555,2526,9227,14301,8794,1050,54
3885,5491,4920,30217,6411,2192,31
4277,3454,6512,58477,277,525,39
2595,4987,2759,42285,4243,1906,16
1875,2664,2749,35228,9148,4992,47
1188,1650,7343,32368,4271,2082,6
5794,3025,1086,43939,5454,1960,47
3989,3496,4854,41370,435,1926,13
3405,1350,2354,3585,952,2763,26
5090,5577,4249,38193,1396,2130,42
5412,2662,1438,39949,306,1964,2
4729,5250,1574,51072,3067,3199,6
4499,3413,2787,47780,8201,3653,2
1312,2849,7438,54902,3873,4083,17
5471,3593,16146,53944,1978,1793,44
5829,3527,17610,40423,4260,2444,14
3285,1661,1670,13541,4488,2355,35
4103,2274,7959,55171,4273,3081,59
5183,1140,18143,42755,6544,3776,41
4592,3706,19139,14466,3938,4599,24
3535,3984,7546,42899,7439,4434,60
4098,2182,10522,57553,4858,1041,20
1630,2454,7549,20656,8377,4013,27
2771,3988,12811,35343,7861,832,17
5492,2981,19942,32028,9456,3136,6
2168,3678,16147,789,6089,3900,35
3467,4004,6236,45024,9676,4982,16
3146,5537,4436,45207,4380,3777,45
2356,4374,14398,19809,4188,2744,22
4770,3866,14379,57737,1186,2640,11
1656,3383,8280,48449,4250,1680,57
3905,4169,11321,32252,4117,3984,22
3070,4960,12395,14083,7352,773,20
2175,1884,12725,32740,9868,4803,21
1256,5954,12972,1493,1608,384,18
1776,5767,15489,9901,7555,1787,17
3473,2482,14812,46500,8842,4274,26
2241,1984,12413,25771,2731,3603,6
5539,5608,18937,50318,679,585,30
4694,3145,15505,59520,3992,1808,36
1612,4620,9473,50372,5915,4546,20
2464,4876,19308,27475,5313,3646,45
2950,4266,1558,18667,3366,4769,51
2781,4056,3095,36688,2825,1087,19
5699,1216,14139,28383,7715,3468,19
2024,1129,6407,16835,7640,4287,46
5208,2199,18188,28876,8715,4910,3
3555,2122,14982,41938,6067,1747,35
3115,1570,8001,775,6854,2393,7
4510,1028,7254,47581,7698,538,15
3810,4980,6224,31732,4678,4676,20
2891,3944,14359,57403,4752,146,54
3859,3249,1601,15864,231,886,54
5451,4554,16430,42550,3528,675,29
1110,3368,11240,1588,4317,4254,51
3985,2143,13798,17909,4400,3235,3
4732,3267,5943,52584,9913,4436,35
2220,1044,18144,5158,9252,2031,35
5341,4262,1923,57972,9859,4670,16
5412,4479,4168,13929,5646,3054,14
3125,4664,9181,12116,7558,3668,52
3849,2542,7380,30049,3921,1699,55
4426,4357,3547,23988,3728,279,9
4993,3155,7580,10441,5012,3958,8
2913,2047,16246,34376,3160,1369,25
3223,1429,11402,13143,825,1595,43
4358,3711,13213,44758,6663,3214,27
1782,2696,5546,34770,5102,4364,11
2984,5454,4814,34610,6364,2308,42
2914,4804,8207,56664,8781,512,5
4938,5399,16024,5863,1167,4728,24
2741,3154,8619,5659,8231,2513,27
3612,3841,10047,46675,9978,3810,48
1612,2123,3404,48512,5032,3717,14
5788,1116,11441,42737,3977,2214,28
2715,4339,1743,18376,4059,1277,43
1812,3339,4385,19118,6102,1605,46
1741,1339,9586,9453,5930,1619,7
1645,3917,19908,7075,427,658,28
5401,4977,16486,43496,3396,847,20
1616,1394,1437,28374,8690,3085,48
5312,4215,2411,490,6148,2588,18
5604,5842,16580,7171,6545,2121,17
5272,1457,6626,46853,9942,2211,15
4320,2946,8004,42444,3398,3213,33
4450,2678,4881,42274,5521,2270,24
1286,1475,10663,3950,1666,4437,51
1419,1221,19903,22281,7231,2011,1
2137,2123,6625,29322,1491,1125,16
5338,2636,3302,18157,7458,3064,17
5911,2052,3224,49100,6846,4888,35
5886,4249,11487,53976,3314,2943,28
1119,5481,17639,29581,820,4177,59
5772,5400,14856,16094,3189,742,15
5125,5999,19210,56366,8117,4267,40
4852,4557,8325,30966,9630,105,26
2114,2037,17983,43734,1148,3849,41
1339,1730,1161,30335,2046,1662,29
5444,3585,9611,17483,5680,1781,47
2778,1834,5577,30774,2368,356,9
3358,1425,10694,56314,2892,1900,58
5687,4683,2132,14898,2149,336,56
1166,2001,15534,54288,740,1394,22
2799,3331,9605,21360,9119,4956,40
4503,1814,15065,5562,1747,334,45
2076,1412,18588,17679,3776,2081,15
4734,3590,7630,14970,4074,3122,19
2040,2346,15654,5352,665,2341,9
