wakeupduration,lightsleepduration,deepsleepduration,remsleepduration,durationtosleep,durationtowakeup,wakeupcount
1865,1165,19175,48215,8600,724,35
3435,4423,6568,20311,2280,735,60
5054,2376,16344,16860,3730,2148,12
5725,5901,5120,30825,701,3584,28
4502,2979,16857,39562,2447,4310,9
3093,2228,17657,6239,7503,3130,16
4595,5245,10336,42446,5254,608,23
4613,5336,9826,11592,844,1752,55
5157,4712,19709,54497,2381,4014,30
3506,3860,18435,18160,2504,4648,43
1766,2175,14651,51411,6892,1103,39
1216,1929,15670,25408,145,3023,26
3708,3115,1521,14168,8731,3611,41
5265,2605,1908,16748,5415,2186,57
4752,2931,9733,21392,9045,4558,50
1838,4682,9075,18683,1567,2854,41
3918,5256,8506,37855,7810,1977,53
2473,3273,6728,34727,1346,3088,34
5336,2100,14971,51354,3666,1711,9
1760,5577,11152,56663,7851,2021,29
3703,3224,12151,48282,3615,2310,22
1741,3183,19316,33133,7560,120,57
1869,4389,18463,50813,3900,2357,55
2064,3468,2487,29345,5057,317,17
2598,2205,1987,7178,4818,2256,49
4838,2419,1418,47185,3115,3969,1
2675,1474,8898,46147,415,4020,57
3211,5941,13554,42508,3611,727,60
3399,5578,5750,51280,6185,1705,26
3747,4691,4279,39113,6878,2953,13
1196,1626,1334,2890,7065,2912,35
3888,2303,10996,36975,1031,3387,60
2120,5426,14410,39862,2655,308,13
2063,5189,5148,37017,6311,3690,24
4710,4068,5062,33524,9042,2475,35
3680,1785,7482,45855,1018,4110,56
2009,1141,2766,32264,1750,4005,57
5870,4816,2841,55421,4548,4818,36
5129,2255,14743,21778,4358,816,38
3268,2884,15843,39512,6287,2263,17
1885,3915,10318,31542,8330,2370,50
4661,4505,16707,45450,9850,4793,3
1861,3306,10009,935,4442,1274,28
5953,3489,7381,10661,9304,3999,3
2974,1542,16950,54482,6202,3662,52
4948,2661,5060,5599,1221,4906,48
5806,5735,7017,32720,4474,1980,50
2148,5193,12579,19234,6195,2746,38
1870,2872,10289,45368,8669,642,36
3296,2433,11920,56560,7766,2676,27
2225,2201,1927,55996,3349,1170,18
5698,5822,11630,24120,8559,4286,1
1209,2060,17971,5898,7908,4041,19
2119,5372,17114,40748,3138,218,4
2069,5595,19320,43954,3027,1369,41
4737,5614,9169,36948,8167,3370,29
4144,4110,4449,16293,2164,941,36
5860,3877,18932,46048,1128,3796,45
3741,1387,10674,4908,7923,3041,56
4440,3474,4543,7910,1975,4656,60
3972,3987,10908,7015,9566,3858,17
3618,2452,15971,49317,548,1140,5
1720,1463,17966,10003,3661,4346,31
1390,4591,15340,23399,8813,1491,23
1920,2548,9717,35253,9461,125,32
1620,2507,12464,57518,5458,1939,60
2207,5871,16121,14159,9535,1603,36
1800,2169,12618,30854,9933,2544,57
5976,1477,8371,23376,2772,3487,1
3376,1174,14526,11443,9600,2410,13
3536,4284,5302,15639,3468,2781,51
1296,5044,16125,2817,4226,3329,3
3709,2103,13576,16129,3612,3816,39
1066,2188,16305,14981,1358,1836,2
1737,1208,16656,39972,7607,3574,35
4599,1042,4976,51682,8849,3079,23
2106,5458,15104,27062,2809,2196,8
2056,2912,19444,23685,6027,1286,42
4083,4263,8332,19765,4306,1634,16
3095,4402,7674,5661,3388,4366,15
1840,2175,7043,40953,8205,3891,17
5852,5061,7111,22985,2565,1400,49
5736,1570,13778,11900,1371,4332,21
4319,3997,4403,968,7702,2077,50
4195,1814,12916,57116,116,4185,60
4279,3737,2612,10107,9329,4933,18
5782,2223,15905,4970,2265,4601,54
2422,1421,8658,9743,103,4329,43
2568,3532,8156,31952,3925,1777,35
1966,1954,7903,38424,4690,4548,41
4919,2112,2232,22386,856,2079,5
1210,4542,12272,41423,9900,4406,47
4693,4804,1489,53914,8874,1832,56
5645,5474,15972,45511,8191,3927,2
3942,5368,4543,30195,9101,2035,24
1911,2571,2072,53481,1617,3895,12
2256,5597,15241,11652,287,282,56
5565,2756,16944,18187,7642,3686,53
5736,2226,10299,1322,8545,4090,7
5146,1514,18457,14484,1735,1822,6
4520,2504,11210,21930,6088,3492,27
4341,3118,3978,32262,6603,3722,58
1132,1763,6744,51787,9735,183,9
4921,2317,13118,27521,6755,1964,55
4018,3882,17531,8829,5354,801,59
3905,1927,11669,5786,7038,1928,12
3130,4124,12417,32200,8407,1869,21
2273,5936,7127,15721,227,2351,52
2447,4432,2620,3016,9124,3264,43
4594,3893,19294,31470,2425,3710,25
2305,1981,18405,49830,5220,4407,45
5501,4520,4710,51293,1629,4451,17
4271,3357,11311,19786,539,2976,48
4649,4139,15735,56537,3778,563,20
1351,5551,16491,54313,873,4818,56
3369,3072,10493,53029,6122,4762,34
5775,1133,11981,4174,4812,2253,51
3156,5836,3707,41780,7041,906,38
4999,1210,15934,16506,9813,1386,28
2262,2214,17043,37663,1757,2810,24
2448,5347,17603,37994,8529,1613,38
2550,1134,3372,26309,7177,1454,39
1726,3535,14730,21139,4905,3195,54
3428,1747,5993,36229,8280,714,11
4980,1726,3025,25073,7690,1978,54
2062,3176,12003,12048,281,4296,35
3320,1049,8733,37723,3999,1963,60
1718,4333,14376,58630,5305,2071,31
1528,2086,15553,10326,2135,1065,45
3761,1001,19947,44816,6502,3662,25
4275,2893,17671,15627,5566,2917,1
4600,1039,5854,26515,3006,3217,49
2087,3498,8841,30903,7368,4125,26
4754,2751,1299,47355,347,1236,10
4062,5701,14192,28230,5612,3760,27
4708,3240,19137,56150,8208,3977,59
4471,1743,19114,54891,8653,834,37
5757,4152,16406,38828,6619,511,52
5497,3922,2051,56977,5939,1231,49
5751,5472,12848,30939,4781,1237,13
2896,5394,18024,53964,3627,3427,22
2387,3321,13525,50911,2168,4848,44
4675,5513,5963,50802,5564,2136,59
3905,2815,16578,9252,8221,626,9
1327,1661,17131,4767,9463,3457,34
2692,3618,1219,31185,7422,166,23
2773,4125,9615,26828,2012,971,23
5386,4419,2367,57887,358,2633,36
1333,2839,3947,46175,3945,3158,15
5221,1914,9600,53086,3485,2911,1
4697,3701,13790,25179,8710,4941,55
4666,3330,13079,29631,1764,366,15
5607,1680,14184,25217,3820,3891,20
5436,3585,18314,11638,1500,345,17
3008,4062,9009,11667,260,1497,30
5176,3977,1885,27429,9938,2593,32
2182,5826,19810,58636,9013,1155,1
2146,5792,1497,7849,6699,583,15
4937,2922,7119,19278,5306,2695,13
2414,5718,10950,23528,8736,497,9
2871,5669,7524,13096,2114,3477,51
3186,5554,6338,40953,2076,1504,15
2144,3517,14610,32675,7173,2908,16
2972,5881,5766,46463,4110,2100,18
2109,5783,1926,40947,8519,1924,38
5833,1845,4583,26810,1779,593,38
2291,5273,11036,49598,3862,1186,12
5485,2751,14979,42051,5195,1301,58
1734,5186,3052,26977,2243,1732,58
3719,1771,18695,12435,7791,4076,24
3735,2737,14479,36588,9865,4763,3
4612,3099,6271,11322,759,2595,8
1827,3267,5175,58307,4817,3348,29
1763,3125,11598,14708,8632,3099,39
5781,2405,15930,10044,3899,314,28
4226,3567,10974,46961,898,1871,29
1729,3459,9075,787,2172,3484,51
1314,2471,5770,13567,4983,3167,1
1198,2392,3826,57112,176,3627,45
3853,5360,3489,28931,1131,1606,55
1477,5481,18680,47442,9570,378,31
5660,3106,19763,37201,2318,3036,49
2315,3506,2879,59225,9813,2764,18
4065,3197,4779,39382,5141,4292,10
2387,2785,14690,57510,9485,2857,36
3860,3905,11982,5254,7932,2749,28
3212,2747,1253,3205,4608,1303,11
2846,3704,13190,29481,7175,1966,20
4869,2341,15513,2146,4574,1017,59
1743,4914,8869,665,2834,1502,44
5885,2516,8844,52239,8838,1085,24
2475,3148,1580,31005,4686,239,14
2982,1773,5955,19121,8879,1553,54
5192,4396,4098,6426,1183,3861,12
3294,2486,7017,17526,1633,353,44
1510,1948,18500,24471,6195,2348,54
1654,3872,2147,29895,1668,1753,60
4425,3882,15831,9476,7767,1333,24
3704,3461,17975,21948,3837,1034,4
2707,2673,1824,43253,4181,477,30
5612,5003,8820,28646,2023,448,54
3194,4377,4944,34409,1213,4643,45
1903,2388,15982,14694,2714,1211,44
3198,2413,1509,20334,1493,1569,28
3786,5350,15966,31010,7866,225,21
5371,2678,13757,23603,2928,2406,9
5226,5515,17966,15688,6362,3071,60
4423,3774,16034,45122,7107,2613,56
1447,1962,18280,12279,1263,2141,54
4333,3623,15229,52546,8666,3359,19
4956,1942,18239,58019,9889,4517,23
4800,5866,1562,23432,4081,3548,10
5294,5592,3408,26932,2346,3518,18
4859,5717,2938,58272,8393,2189,9
3321,1836,17954,22663,5623,2610,41
3564,4804,19011,25768,9807,2054,43
4202,3083,8404,21580,5976,3620,35
5572,5019,5207,46429,4309,2625,19
1784,3115,18021,2127,5582,1785,54
2648,2085,9193,54341,3403,3417,9
2084,2684,15915,21655,7576,2662,6
2078,5037,1645,27683,4034,3473,30
5943,2557,6721,49281,121,2255,26
4636,3548,13739,18231,7120,228,3
3564,4820,5571,29483,3723,2181,43
4463,3385,10079,25569,4456,3877,31
1615,1439,17885,36892,9997,1246,58
1503,1283,5906,4138,2924,2333,55
4261,5667,11942,24754,1203,3745,44
2929,3027,7758,32489,4016,1986,38
2299,3807,10826,35552,4827,3036,58
5889,1405,8686,47498,3761,4046,17
1961,2121,2086,29418,3164,1779,3
2044,3607,5133,26280,7581,2949,25
3695,5108,19154,44268,8680,934,7
3990,2302,4312,9816,3160,3254,44
4009,2045,8831,3261,8036,3333,25
3752,3239,3506,55449,3029,3976,37
3028,3301,8555,4660,6793,4488,26
4094,2056,1481,50616,1453,523,27
4870,4338,3321,52892,238,4588,59
3641,1619,1374,3190,2552,845,39
5755,5181,17820,20800,1344,930,7
2769,3653,10872,9753,6477,194,9
5974,5768,4655,2675,7846,3133,17
2436,5622,5815,47961,596,4261,21
4191,5485,12099,14451,1165,4631,51
3102,4626,3605,45295,2217,4839,2
1103,1720,13051,19657,2205,3028,24
5189,4122,2595,20566,231,2885,22
5477,3213,6456,21210,7370,752,4
3497,3369,18768,28555,2521,3896,7
3221,4435,4908,50176,7830,3215,38
2150,5221,19934,20042,7594,461,47
4883,4713,7190,33267,7214,1443,22
4846,2020,4664,5952,2711,2449,28
2201,3120,13832,154,1969,3585,43
2277,1715,3454,10477,5500,3719,5
4681,3703,15531,24916,8396,3810,50
4697,2517,8860,47433,885,2774,15
1178,4050,7682,10622,4141,4834,29
1931,4427,5617,6016,3270,3800,10
4266,3169,5413,43186,1784,502,54
1690,5713,8922,3451,7384,637,17
3830,3226,12926,23638,1189,1453,26
1254,2374,11373,185,7249,4788,43
1032,3174,16486,45586,3602,293,53
1417,4307,8134,2258,8059,2092,21
3711,1459,18524,46977,7427,897,37
1251,4570,4209,35842,2422,4836,40
1044,2703,9755,41226,4602,587,1
5662,3351,11215,44551,9727,3941,38
2337,4821,19151,56716,4030,4680,24
5867,5813,16924,50293,1485,3638,49
2926,4558,19151,46809,8505,4609,5
2012,4311,11118,8417,668,4923,12
1532,5943,7037,40750,232,355,18
2310,2827,13885,29270,769,2331,29
1235,5741,1079,37972,176,287,19
2537,2757,10576,10738,6752,2104,8
5846,4367,16511,37717,8701,1569,23
1236,4037,12353,56368,5219,3785,43
4664,1906,7196,58870,9992,1287,54
5842,1397,2156,10560,6486,3214,26
2166,4717,4020,56247,2906,1958,22
4074,1742,17945,22861,5395,151,43
3339,1899,11867,29391,1731,2513,36
1405,1646,16060,54097,7140,1167,8
4228,4642,5924,51504,6316,1755,4
3303,4712,12969,6109,7534,1405,46
4749,1306,5507,27684,6338,752,37
2030,2356,12582,23765,7508,3814,19
1695,4996,4945,22285,4562,4338,37
1432,4630,6404,47801,441,1770,6
4838,1710,12331,50209,6993,2934,42
1752,5622,10669,44946,6916,165,34
4131,5608,4479,36853,8398,1513,7
3001,4563,6237,56198,1837,425,15
5225,1248,18692,59892,7655,368,50
3291,3016,10569,46797,5979,3496,54
5262,5494,13486,57522,4096,3516,20
5545,4861,12814,20301,2800,3514,39
1047,1133,7482,25764,4135,3624,22
4471,4136,16809,14553,8600,4001,18
1634,4576,6699,54847,2774,4260,21
1400,5283,14312,22902,4342,2757,55
5493,2387,14127,10897,7757,2896,11
4321,5648,7218,5862,5914,2791,46
1871,1829,18295,7985,6508,4839,9
1491,2078,6295,45926,624,3117,26
1057,2608,14612,8702,4501,3616,9
3283,4866,19958,5938,3445,337,22
3044,2594,1769,41187,7258,1804,12
4457,2659,1967,25003,6349,2332,53
5054,4776,19891,36907,8656,1871,6
4249,3277,9986,24339,3239,1762,27
4676,4483,10830,46296,1181,2363,17
1449,2183,14228,14071,8206,2990,40
2656,3340,19515,11619,4455,1847,14
1396,4120,15341,12428,7681,1104,31
2839,1446,6705,2690,5897,2201,60
1703,1440,13632,41359,6613,2865,40
2946,4619,15915,48285,701,4448,11
5238,1726,10096,10215,9062,4228,31
3570,4785,15648,2139,3461,290,55
2037,1374,17024,7982,6712,4431,38
3586,4274,8589,35117,6556,2404,11
2316,3134,2567,57728,9771,4020,46
4343,4629,8474,323,7029,3576,51
5910,1596,10470,29405,8444,3874,51
4045,4560,15446,8024,7138,957,38
4087,4612,18359,35293,5258,4536,1
1471,1767,1404,56246,4113,4636,46
4844,1207,13341,8816,8827,2723,2
5371,5008,1200,55832,1261,2715,35
5974,1201,3402,9746,9074,2182,25
2004,3426,4357,52536,2930,3614,36
2757,1627,13859,16076,5828,1936,16
1231,3035,3479,8091,4731,1584,17
4720,3166,12036,2860,2508,4381,14
2100,4666,13505,3678,1593,323,54
1897,4803,8424,6868,3119,2989,36
4860,3867,4115,15038,3693,1881,59
1345,4099,1703,20460,459,3255,55
3009,2929,19462,36234,5787,4131,36
2925,1698,10037,55330,6659,3348,33
4047,2673,13279,58695,7911,3447,27
3878,1141,4845,37127,6181,2854,27
1419,3112,2568,31999,5178,1533,54
1228,1220,1069,18632,7487,2709,25
5403,2297,4181,5085,4809,1233,45
3753,1383,8986,45684,2311,266,27
4731,4283,7207,14295,4542,698,36
4303,1582,8953,43855,9512,4159,57
4385,3102,6524,36271,6088,1888,44
1794,2278,14057,12128,4546,2313,53
5080,5657,12002,7250,9035,2193,36
3015,4392,3580,28399,9117,2487,25
3431,2906,14559,25948,8526,540,10
5788,2332,10943,25168,6354,2239,13
4852,1728,16597,55520,9361,3663,38
4785,4685,7485,54572,461,4863,41
4082,1055,1966,2626,8887,3810,14
4930,1817,13528,12542,2588,838,22
2204,3407,19437,25715,7968,2550,7
3485,2825,17220,20842,2185,3093,59
5090,5434,5237,896,6176,3148,52
1646,3072,18875,44458,306,1132,35
1159,1638,11243,8928,6604,4430,59
3454,4158,3811,22679,2936,1020,26
1080,4399,9656,5002,3850,3886,12
5240,5873,13283,15767,5089,4849,57
1757,2560,4958,59772,2414,1848,40
2764,2624,13247,42439,9832,4994,16
5062,2347,8620,21256,6347,4103,43
2183,2298,14558,55158,1857,1189,33
1135,5336,18879,10051,4521,1576,28
1694,4691,9129,44309,765,2531,2
5295,4033,6055,24674,8300,3607,48
4995,2721,16809,31426,3569,2981,36
3935,1321,18536,23334,9879,2485,38
5560,5389,8202,45126,6423,3666,11
2897,3602,18209,18487,783,2775,47
4616,4018,6352,46613,4013,3314,6
2415,3098,12504,15614,6461,1160,16
5781,3731,11065,53425,9148,373,49
1065,4291,1364,11152,6383,3711,5
2728,4338,15845,42164,3161,511,37
5711,4652,6440,45597,2825,3425,1
1228,3023,7444,8100,264,3324,47
5028,2656,11970,9479,7898,3349,50
5936,2718,5500,40855,1614,953,37
4554,2619,7275,56493,6583,355,57
5896,1381,12845,55564,3227,2746,38
4133,2635,19569,30618,4227,3264,40
2147,2773,14111,7990,7744,1297,48
5711,3533,8672,821,5100,776,1
1028,4208,7069,29477,8407,4651,6
5090,5534,14701,59266,5755,2171,1
1545,2730,5726,4236,1037,3199,13
3451,4172,5334,10341,4210,3323,51
4027,5902,13984,50292,9273,4265,51
3951,5674,7225,30141,8762,694,7
2499,1420,13278,58900,6765,3054,25
5962,3493,17060,9578,953,3324,3
4271,4332,19132,43883,4825,3796,31
1500,5115,3741,7354,6529,1680,17
1112,1146,3545,16625,1595,2699,39
5391,3430,7526,19145,8832,4566,2
2980,4382,2257,7006,9289,3019,46
4753,2565,8157,14456,5509,3431,40
2935,5614,13039,34756,1781,2099,48
1779,1138,15452,55556,7324,347,39
4388,3301,6279,2380,8950,1949,45
5792,4483,10634,31549,2361,937,34
5003,5157,17479,28054,9480,1832,38
5807,1210,8220,2860,9349,1527,19
2956,1259,4468,29159,165,3824,59
1976,1285,13214,34679,5768,2430,60
5453,3448,6744,29825,8588,2528,46
1397,5592,15760,31971,6838,931,15
1198,5881,6918,25443,922,1324,31
5432,5146,8594,37615,2248,4993,56
1111,5310,16872,25177,267,4238,2
1106,2336,4823,8164,1645,1654,45
3905,1311,2912,40887,9749,2343,31
3871,2102,11526,18580,1218,3363,50
5277,4822,15903,13567,8128,3336,56
2364,5168,2979,42024,3486,637,1
2732,4019,17350,24140,1283,4308,32
3316,4468,1603,51104,5335,2301,7
2994,3232,10613,18643,7034,1683,45
2372,4846,19481,53099,684,4279,10
1514,2062,17684,23189,2287,4956,11
5009,5150,19920,51688,8506,3557,42
5929,4019,16685,24777,2983,2035,59
3551,4734,5239,38941,9462,969,60
4765,5370,10296,38696,9347,1556,12
4615,2581,15940,32801,1616,2842,54
5221,2097,16124,28929,6683,4124,9
5952,3215,12629,33255,7455,2917,57
4515,1046,17726,59262,2678,1440,44
3225,3005,3070,2910,3254,2512,11
4355,1334,9255,38786,6784,1612,10
5855,1909,6897,48567,5134,2724,26
4527,5464,2477,23825,8369,2624,27
4588,4597,2423,39807,9394,2509,9
1244,5545,19342,34756,7324,4704,50
1251,4021,15537,59763,2088,4735,6
5203,2564,2596,33708,4808,4845,47
4467,5877,13976,33027,535,3420,32
3272,1762,8997,40002,709,4343,29
3348,5206,18490,51836,7617,1440,41
4205,1365,18205,40889,7285,4230,11
2269,1528,16491,13661,2405,4208,29
1207,2246,5297,23965,6533,2462,23
2353,3815,12640,47585,982,1377,56
1550,3977,19436,49273,3471,4236,49
5172,4214,2897,48353,1841,1420,48
3292,2066,4801,47361,1029,2503,47
2573,3730,13172,7299,3233,3751,3
2819,4967,10582,36507,4604,173,12
1959,5321,7017,34327,4336,4393,58
1251,1120,10019,22446,8058,2636,47
3279,5612,16270,36365,5376,1974,20
1368,2375,2057,42943,5577,3138,37
3892,5824,6808,36508,1417,4893,8
4984,2414,1335,19341,2033,4101,49
1154,3039,12540,8478,7507,1896,17
4189,2172,8176,11775,3415,1577,13
2372,4522,18468,43709,6058,2800,18
3409,5393,19836,18309,8637,1500,27
3032,3890,7161,24237,6499,1016,8
5721,1736,3220,45571,8468,3520,34
5682,1884,11488,23774,8975,4536,45
2880,3415,1378,15698,6666,1890,9
5759,2026,17916,27048,9344,4239,24
5945,4734,15208,58491,1622,1387,25
5443,1710,17158,13764,8954,1705,56
4551,3506,14263,135,2143,1341,50
3988,1421,8235,31721,4563,2836,40
3394,5953,3433,58860,134,3947,38
3602,3069,8414,18090,3607,493,32
1538,4995,6454,31793,5246,882,59
5646,2768,8668,46905,2689,3599,59
1496,1449,6689,41451,8557,3566,34
4946,4709,10008,39926,2717,3951,9
5597,3527,17873,8573,7191,3491,30
3709,3631,3995,50586,8042,3372,49
4689,4868,5984,1215,4690,3788,48
4484,1591,2937,29935,8020,4287,46
5567,4423,2676,10200,6183,266,40
3692,5342,2960,33480,4461,3650,46
1119,2179,8236,44373,1571,4911,29
2234,3291,4608,31620,5676,2319,15
5052,1643,5593,35826,445,4179,27
2221,3700,10591,50159,5055,4653,56
2986,3922,1501,7687,851,1083,32
4522,5632,5053,43849,5139,2802,5
5132,4176,3312,6974,3723,1743,57
3852,5734,2526,48499,510,2961,25
4219,2146,19154,20607,2346,2618,23
3604,3167,19820,34373,5436,487,3
2778,3147,6358,42957,9433,3613,46
5661,1001,10054,15903,9284,1409,20
4965,5360,3312,45757,8406,214,36
3867,2001,15525,57878,6091,195,5
2438,4956,14849,6007,5054,4084,41
3197,1706,16170,26331,6683,4504,1
2042,2460,13329,22159,3452,2180,51
5513,2164,6988,49972,1181,1331,20
1504,5953,3495,38734,5965,4742,13
5911,5855,16318,32920,4680,4511,55
4936,2792,15729,5026,1920,2938,42
2570,2309,11629,49360,4625,3714,8
4947,4244,19426,22002,570,2002,37
4246,1021,13771,2271,4136,1222,1
4203,5103,11296,10158,6186,1754,43
4356,2298,3906,59939,6067,1931,58
4958,1913,9988,17579,3460,2420,49
1485,3977,2013,49926,8159,2553,16
4300,1353,18073,48152,1006,1095,10
2308,4064,18613,21553,5010,1857,41
4801,3029,15747,1578,4391,201,32
4817,2204,19796,25510,9963,3734,52
4677,5274,2741,26310,8890,3551,49
4967,2961,13223,57184,6576,325,4
3643,3755,3414,10513,9862,1928,21
4127,4467,7608,12311,9324,2202,4
3636,3037,18104,36063,8382,2589,60
5289,3672,12989,32953,964,656,34
4471,3133,2514,12195,6375,4877,24
4112,4314,18687,17129,7384,2894,7
4902,3342,16120,38247,7686,2999,24
3056,2380,1143,10224,2574,2212,57
3841,4428,8079,58048,9393,1367,46
2896,3295,18668,17962,4630,810,23
1959,5631,6614,2542,1908,4183,14
4897,3211,9146,16287,1323,2257,29
1299,4439,12877,50297,6690,118,43
2471,3427,18274,29966,2372,3393,14
1656,4820,1478,19428,1262,3068,35
3115,3869,7942,29269,993,4864,10
4007,5436,16034,10724,8843,2240,12
5666,1414,17803,459,2644,938,30
4744,3546,6805,47681,4094,147,52
5078,5764,8331,9233,9471,4037,15
5040,2321,17602,59685,8685,4989,59
1836,2670,6694,44180,4341,2759,52
2106,1943,13602,48537,1368,1929,43
3005,5865,12775,35996,2261,4448,17
2423,1446,8241,38436,7518,1875,11
1619,5491,6713,26665,8998,2586,5
2674,1658,14312,31286,5077,1838,34
2651,5826,18463,43319,1290,2764,5
2235,3515,8589,43448,9940,4546,4
4386,5483,4887,40137,4109,3888,9
4259,2729,1375,42743,6942,4526,48
5054,4326,2756,15861,8914,3822,33
1256,2428,18279,49693,9842,1877,40
4827,3040,17082,49207,3257,2666,41
5141,4668,17104,9859,279,3346,16
2887,5357,16742,27155,7278,1495,10
1393,1184,12225,45612,5418,1710,31
1244,2153,9882,25768,1162,315,11
4380,5164,16709,11539,4642,290,32
2522,3360,16168,21292,3438,2455,28
2157,4498,3113,4111,238,857,43
5756,1685,13577,25091,2819,216,20
4683,5888,16613,9146,9890,4131,57
3935,4442,14929,16474,282,4701,40
3946,2168,8079,5338,5513,1105,59
1288,1329,10872,39274,5115,3272,22
1952,4874,2822,42450,4129,2615,46
1996,4932,14987,20194,4140,1284,36
2283,3132,7911,39193,6412,3639,59
4920,1404,5868,34747,7250,2424,59
1996,4150,7516,42068,1496,2144,37
3774,3540,2089,49302,4956,3933,49
3104,2179,15247,55509,6928,542,39
5227,1858,1737,28267,8386,3239,51
2756,2536,6558,52619,559,4224,59
3882,2752,4389,41741,8333,2765,52
4377,2091,3765,38127,6057,4034,44
1270,3864,3010,22407,7283,548,37
4477,5637,16404,3900,5217,4455,39
3727,2035,4808,18329,5081,1004,42
5073,5004,13521,59213,769,3221,55
3561,3644,8134,46433,3148,220,16
4703,2827,10097,38643,9934,2294,23
2497,3478,13953,14709,4447,4522,11
5203,2943,2810,32863,9743,254,6
3528,1471,3100,8112,9242,1155,43
1392,4508,18643,51336,9654,264,43
3022,3950,4778,9988,7634,3089,8
3121,2597,15286,58337,1982,3918,50
1901,2084,8706,36603,9364,741,4
2948,1373,1474,2017,6646,593,1
3222,4318,1971,57595,583,2571,4
2181,2774,18045,14373,8249,3751,51
4372,5794,8866,53402,3184,780,9
4106,3244,8038,21265,572,974,36
5108,1850,17711,23775,7417,3226,43
4149,2578,11290,30487,1088,656,52
1745,2466,16357,44153,3468,4855,4
2924,5131,2020,17830,6942,3416,50
5764,5821,7218,52127,4479,4716,46
5405,2154,11949,8820,9228,1361,25
2991,2045,17045,18646,8921,4772,48
5783,2303,4398,28317,5322,1773,43
5499,1053,7202,10058,2714,1546,10
5529,2263,1583,28999,6080,3332,7
2631,1425,4100,54081,7210,3056,21
2687,5039,18548,52691,7422,1093,49
3993,2549,13199,4749,2699,1224,47
5921,5247,19957,56358,5591,2905,52
1964,1169,1293,25498,1413,3361,8
2298,4009,6615,24733,8890,2461,49
1712,5426,4420,56794,9578,2523,35
1129,3455,11578,39098,8212,1568,25
5029,2514,2213,14447,9246,3233,13
1366,1825,11119,30791,3734,2888,47
4995,3157,4057,34908,5186,287,11
3792,1337,19504,5066,6656,4529,54
1502,4290,1782,59349,7677,4671,35
1738,3421,3461,53202,7940,1623,37
1380,2465,9796,11116,1043,893,57
3445,4536,5867,31165,957,449,48
4110,4221,2079,32988,5264,135,26
4809,4431,14085,11547,1193,4390,50
4199,3844,17326,14689,3199,2710,11
5686,3687,19017,14495,4299,3716,23
2131,3592,1702,53927,7665,3397,44
5811,5378,10324,38607,5555,2612,7
4583,5481,5851,54384,7802,1462,21
5631,3298,9810,57030,4135,2389,35
5309,5486,1134,30099,1540,2772,51
2195,5709,10679,3583,4125,4196,40
2555,2436,12274,40375,5159,1469,22
1280,3319,3391,42062,737,4847,30
2402,2629,17018,23542,8127,1237,55
3376,5163,9588,41655,3220,478,25
4339,1894,5553,45239,9506,4999,34
3960,3460,2525,35582,8775,2001,38
2717,2518,18171,1200,9939,2226,22
5043,1506,8657,15938,247,2270,36
5296,4708,19539,1981,5764,487,39
3646,2482,10933,2522,3710,1679,21
2084,1134,7280,20878,5293,1264,59
1031,1481,9436,49083,293,3251,31
4315,5196,14163,30850,5584,1666,46
4761,4374,10713,44630,2007,480,33
3042,4651,11825,5295,727,3276,16
3220,1437,17924,22066,8453,3565,30
5099,4115,17789,5027,8737,1629,59
3001,3302,5449,13240,749,672,49
3788,3838,16113,43138,4519,3548,56
3992,2311,12324,21727,2679,2658,48
3843,4699,7029,42017,6107,1671,2
1815,5276,18753,34870,318,3140,56
5306,5032,9097,58382,7728,3268,19
1472,2709,14213,46430,7236,791,58
4568,1704,10804,1904,5346,2890,13
2654,4611,17905,32285,1000,924,30
1229,3135,6958,15663,5125,4063,57
3251,3799,19548,7942,6584,844,48
3861,1544,11558,59442,8635,4142,9
5021,1170,13201,2615,993,3585,53
3757,5953,16567,45228,2364,3633,5
4968,2068,15697,59158,7512,3433,32
5840,3890,19283,34701,6964,582,7
2196,4703,11790,59428,5422,608,40
5343,1549,15666,45212,1465,4370,39
3819,2076,6906,39560,7949,3839,6
2039,1720,17503,23151,2094,2343,34
2694,5772,19524,12317,756,2397,60
4037,1203,11781,14182,6458,3324,14
5714,1273,7936,51547,5366,4897,6
4907,3742,5779,43387,6509,2295,7
2871,3939,7927,453,3818,2288,1
4991,5163,15944,19385,8959,1147,18
1160,1316,5819,12223,317,3967,47
4081,3148,8634,28790,1946,4891,10
2935,4798,5352,20843,6391,3537,34
4539,4358,14057,45897,4267,682,40
5350,5279,16266,18572,4179,2045,23
3924,3355,11450,29875,104,622,55
2114,1159,8443,1849,6693,4869,30
3011,2713,3128,13733,6864,3029,22
2884,1988,5387,218,139,2567,22
1370,1302,6734,5121,3521,3743,1
3601,2805,14630,51710,6161,2190,37
5904,2827,17754,30756,1988,4380,36
3425,4868,8693,20325,4887,243,22
1817,5094,5985,43730,3863,3748,28
2130,5532,15102,6301,1729,3861,59
1894,1866,14105,28597,6868,4540,12
1637,4448,16490,18239,4285,4054,16
5812,3506,2059,23119,2672,545,30
2336,4989,15215,46714,3466,1545,43
3362,4259,9098,39841,9317,2104,36
5477,2860,5373,5078,9106,4133,1
1011,1026,11592,3383,9337,1003,58
2182,5343,18728,1064,6740,3562,54
2397,4235,7641,17214,1912,3296,57
4714,3474,12403,21383,2298,2488,14
3845,5114,19540,28398,3849,2167,4
