wakeupduration,lightsleepduration,deepsleepduration,remsleepduration,durationtosleep,durationtowakeup,wakeupcount
2226,4073,7622,39561,3420,2555,52
5488,3646,2336,36576,4502,4128,60
3160,4455,9449,41879,7153,1567,27
3424,5630,18498,50804,9293,3744,6
4552,3038,9351,31189,7060,3085,11
1560,4249,10975,42366,2443,3617,8
4829,2993,2631,41216,3862,474,13
4815,5613,15847,39925,2809,1067,12
4009,4358,12961,59434,7558,1000,40
3723,3686,12910,3169,6230,945,30
5067,2922,12129,25810,8336,3676,43
5682,2210,7108,46984,2693,2490,26
3930,4462,12540,33719,2977,1920,39
4963,2851,3117,7123,8213,4176,37
2353,2049,19233,27546,479,145,54
1253,5121,10736,39386,2355,3638,11
5835,5866,8832,51939,8161,1421,26
3447,2086,14449,11569,7290,3110,52
4673,1809,5315,15479,2473,2917,32
1523,5855,9662,4074,983,368,2
5810,4471,10610,53377,8423,1113,52
1047,2346,4761,4505,4323,2090,46
4494,3296,12757,52621,8270,4067,18
2668,3601,13046,24788,8784,2478,16
3482,5824,16101,47941,7360,2082,60
5543,1506,11806,2364,7888,1852,4
3089,4911,3287,14908,1724,2150,15
2834,5409,13613,55972,3163,310,32
3872,1681,18481,57101,8868,2252,54
1648,2942,10774,52072,4390,1792,40
3339,5753,4160,13825,6397,3627,11
2560,3934,10983,41495,6971,1429,58
5114,2792,10816,36628,1239,1781,59
2024,2616,19275,37069,4861,3391,28
5507,4120,5000,9905,9797,3961,55
1443,3882,2828,43076,1986,134,39
2894,1384,4328,59136,6060,1102,42
5776,4719,8162,3938,3802,3823,33
5930,5160,17261,2366,8933,295,26
4929,1967,8877,12686,8658,2162,34
5851,5180,15001,26967,9231,3293,52
5146,1830,19232,5392,8554,2856,37
4459,1437,5652,49634,6187,1467,38
1614,1973,14445,3041,6570,4432,2
4778,1674,14415,10859,3442,3965,55
5726,3590,14418,48421,9125,1786,60
1093,1974,14817,29733,5963,2277,6
3101,5649,19335,28791,9295,838,40
5533,1883,2660,33309,2510,1816,17
1683,3584,19255,27492,5540,1972,21
1473,3603,13154,17052,822,2713,53
5566,1407,6553,19771,8174,4008,47
1162,4262,19249,28187,5334,3500,8
2059,4654,15384,44457,3400,589,32
3024,3582,3675,11691,1028,1941,41
5719,5661,16624,37048,6470,1509,23
3947,2298,14347,39256,7013,2767,60
4533,5188,3187,56408,9562,2076,51
5956,1686,1827,50109,2991,1945,36
1192,1909,2499,53124,5624,3933,34
3361,4845,7507,9146,4389,4683,9
3526,4897,6618,35668,6902,648,31
2292,1755,9140,34459,1452,536,52
1900,4349,16666,52290,2017,1537,15
5937,4930,13461,57676,7486,597,34
3594,4374,11696,52563,4699,3557,18
5289,2482,2166,41899,3482,411,50
5657,3820,8226,35325,1428,3262,32
3881,1876,10865,17468,6795,3210,9
4230,4408,3044,35286,7736,3591,8
3234,4936,19579,49866,9886,564,55
1763,3733,3239,26584,6343,3720,19
3804,5952,3194,46099,6316,4344,20
3505,3575,13776,55416,3391,4280,11
3090,3489,15936,37031,7741,939,47
4848,3160,8010,9854,1499,2295,47
1037,2518,12189,18816,8610,1051,37
1905,3912,18476,54795,5873,3306,6
4596,4165,16760,29415,9328,795,31
3988,1843,19166,49594,9700,275,27
1374,4184,3768,33901,6651,2889,10
1034,1769,12801,32225,3328,4117,3
4419,2114,10057,14961,7214,1698,43
3301,4916,13341,25873,4021,2144,60
4508,1482,6811,40227,2774,356,39
5035,5621,19961,2178,7280,689,47
4928,3994,18049,18148,7322,1263,35
4380,1588,14856,36106,6466,4369,12
5492,2771,6352,57757,262,2643,37
1972,4992,1935,14945,7550,1834,56
5564,2425,10327,34935,6534,119,11
2404,2832,1699,5241,3445,2873,37
2264,1156,1253,53911,1254,313,21
2740,4689,14644,24614,6864,1910,44
4169,4126,13652,1957,7567,357,57
3881,2007,1963,5147,7785,4840,50
1004,5526,13707,55537,3626,4025,23
4146,3829,11927,26114,816,3714,46
4066,3888,14038,23300,8969,387,8
4879,3144,12553,6003,2552,456,59
5593,4399,7244,3542,1581,2728,42
1345,1510,10865,39682,5996,3048,51
5896,1528,1198,8094,9486,4838,1
2531,4393,7439,40041,2025,4134,13
3470,5327,3243,16422,7134,757,30
3947,4704,16859,44430,3605,2905,48
1854,3852,6587,44042,6402,2093,13
1580,1107,10914,17481,9141,3824,31
5331,2790,3624,14067,5733,166,5
4560,5166,9421,37229,648,4561,49
3795,1186,1439,35242,1420,517,43
4525,5701,6432,34139,1035,1511,11
3097,5111,11959,26789,3216,3675,14
5498,4870,1241,28759,3537,2692,11
4185,3548,6636,6225,2003,4047,2
2842,5212,19274,31814,6348,3357,47
5384,2274,9051,34627,3993,3981,9
4870,1049,18794,21462,5097,4671,29
4223,1795,3900,50836,8184,4042,60
5742,1210,12519,9398,7950,4273,31
3061,5697,9911,39328,1698,4342,30
4820,5056,14738,7030,7802,2342,2
1520,3862,19385,11245,1461,386,52
1439,4441,13844,45288,4544,3378,22
5974,1138,15862,56435,2166,3931,23
3252,3268,6819,51406,7778,515,57
1282,1193,13813,55421,9221,4767,34
1931,5141,16248,40706,4525,1897,51
5901,3394,13419,58324,6676,3921,38
4094,4941,17125,8393,4822,4798,45
5140,3900,16577,27979,815,4310,36
1090,3054,12472,38839,1937,534,30
5276,4757,11041,25537,7452,2749,14
5906,5789,10708,32794,955,360,5
4392,4775,16996,18930,2091,4602,30
2536,4097,12335,17291,2506,113,52
4363,3320,2439,39279,7726,4397,18
2962,2799,10273,49735,1973,2877,15
2382,1471,1339,14970,3624,4808,18
5932,3264,12120,33557,7760,2654,53
1624,5370,16842,32825,2693,3899,27
3009,1091,16097,46211,1651,828,22
2484,2702,3485,8926,5161,4892,18
5841,3978,18225,23423,4242,725,8
1316,1833,11335,41818,4679,1312,52
4552,1586,3923,17275,4482,4150,2
2517,4088,17140,9665,7629,4332,43
2570,5231,8659,9383,8590,1535,3
4805,4322,5170,2803,8787,3708,39
2406,5485,6976,31008,4824,1871,34
4316,2815,17833,17178,5632,4463,33
1359,5602,11515,30527,1493,2256,38
1932,3848,10993,38519,8684,3543,23
3679,2348,3759,32732,4791,394,54
4861,5720,10757,30871,7727,1932,6
2288,1207,2446,21666,8711,3579,40
5380,5975,14374,26057,5480,1320,27
5420,2868,10771,14210,3715,2627,21
5616,2264,16148,20546,1413,3331,57
5003,3687,15828,57525,7419,3299,14
1458,2874,10292,48591,8083,4158,54
3272,3015,2922,49314,4894,2419,59
4800,4152,3768,49757,5778,3564,26
4720,4942,14435,38154,3770,4275,42
1279,3217,8438,7716,9829,4946,18
4457,1326,12697,4011,9159,3037,8
2603,5782,1061,31816,4911,1280,6
1006,4074,9513,10213,3507,2612,4
5568,3770,10129,21257,9701,3100,1
1530,4802,4503,9676,6646,1940,20
3547,2315,3353,57878,6043,3842,9
4006,3386,7956,5144,3274,2094,58
5560,1678,4625,10759,9363,4992,26
5846,4664,10950,45638,362,964,36
1819,4291,18997,41584,5487,1635,45
3410,5400,17404,17511,6431,2623,38
1784,2454,1025,29018,1244,4783,8
5771,1007,17727,51664,661,1846,46
5602,5703,10050,16673,9664,3660,48
4833,3597,3767,19496,4250,3498,24
5356,3140,4935,58523,8281,1112,39
5714,5868,14878,48521,3994,3206,8
3472,2604,10536,39544,1714,2437,41
3422,1425,7121,16054,3382,2527,48
4098,5249,1800,41924,5726,3186,6
5765,1928,11185,50529,2350,3367,47
2754,1379,10041,52566,4378,3962,33
4351,4277,10540,46024,4901,1363,36
1618,2356,10031,56716,5259,2771,26
5487,2653,17656,18341,2448,1538,9
1696,5931,9695,33734,4643,3100,42
5103,1548,5442,47415,3386,4780,49
4462,1855,7592,29755,5890,1242,57
3818,3234,18227,55421,9131,587,4
1010,4952,9801,50598,4767,2342,10
2685,3319,4596,36671,7795,1688,49
1436,2538,15766,53179,8259,3967,20
3040,1621,12964,6271,1974,473,37
3506,1550,12359,18188,1143,2379,12
2755,4530,19386,32927,1767,1014,15
2264,4245,6720,46694,7643,750,52
5147,2562,8423,59883,7796,1965,44
4728,5941,1394,5128,704,3846,32
1611,2699,9634,13974,2304,1185,45
4714,3764,2044,18346,9509,3722,53
3158,2900,11896,59315,8232,2926,27
1344,5606,5962,43322,4138,533,4
5995,4546,9262,55760,266,1437,16
2975,1537,19926,38154,5596,1564,5
3922,5506,17759,50927,6178,2546,39
5603,3470,10577,29865,8353,2094,16
5515,2242,3367,12923,1820,3133,13
2049,3103,17870,1433,8815,2215,43
2708,4495,6201,1993,4959,4937,2
1582,5363,17081,52408,2170,710,45
4553,4152,14344,9278,1309,2447,47
1707,4481,17717,48843,9109,2612,58
1837,4429,13550,59477,5882,4771,12
1689,3353,6471,10651,2981,1794,42
3287,3523,5791,11241,5153,1783,11
1046,2107,4942,2702,4575,282,28
4501,2214,6086,22974,5291,212,34
1013,4166,5462,16142,6595,3446,33
1974,2512,2034,35144,2557,4126,4
3134,4619,6452,32603,7029,3781,21
5253,5310,12815,3820,5382,561,2
1430,5949,2471,12944,7912,1280,23
2014,3642,2267,46544,7488,4925,22
5579,3710,7916,9643,950,4523,47
4899,4217,2798,21536,1272,1432,22
3458,4916,6782,19135,3167,3599,55
2988,3332,13766,540,7175,1780,25
3669,5024,2302,20082,3684,3593,32
3356,2255,1566,47663,5671,1857,43
4225,5291,17829,39982,7502,2184,45
3194,1320,5521,51181,8166,3207,58
5217,1776,9664,25398,9536,3175,49
5688,1793,5721,28496,3260,2630,36
5231,4961,4531,19725,8276,3788,55
2764,4012,10469,691,4045,1500,42
4340,5107,4918,20110,6458,3968,57
5573,5013,17352,14364,3217,4863,9
5581,2438,14692,11882,3333,350,17
2108,3128,18315,36221,6040,1577,14
4794,1592,3535,35051,6040,4814,48
5459,3855,17906,3337,9970,237,47
1275,2988,6911,21377,9027,3333,23
2758,4939,12738,16256,407,3455,1
4847,5060,3121,32682,5983,2167,21
2410,5008,2283,572,8642,856,11
1527,2550,18850,26365,1063,1534,30
1887,3382,5996,8636,6449,3697,10
5201,3820,17388,23450,4737,576,22
1894,1014,3783,44621,2121,4558,40
2037,2563,6276,20092,4699,3838,23
2387,2245,14672,11326,5770,2125,60
5037,5974,4965,23973,443,3470,56
3071,5203,1737,16574,1669,4942,45
1262,2574,15717,29972,3463,3551,51
2428,4655,15166,44541,5181,2346,34
3343,1186,11449,20049,1670,3584,19
4030,2273,14443,32331,4615,382,56
1085,5102,8978,15848,4475,2839,39
2682,1736,1195,53739,2126,261,18
3473,3034,8354,33997,3187,4829,17
4157,3110,4225,50484,2746,1842,47
3090,5487,6791,11157,9324,3993,9
5236,2365,3048,40271,1308,656,60
3209,2266,13411,11749,9517,3418,52
2817,1939,14339,47077,104,3373,1
2295,2363,15080,7399,3017,3878,56
5395,5029,7723,41999,6344,4972,13
2943,3457,5252,37494,4588,3937,36
4286,1121,10874,29337,805,170,44
4163,4502,7419,23198,7964,650,20
5453,2658,14032,1871,8511,2927,33
5133,3142,10350,1576,7251,4341,9
4810,5579,12066,11932,5156,4894,21
4874,1136,13632,11230,2461,4791,51
4684,4844,18924,45304,3471,4056,54
3832,1872,13085,13202,3272,1223,1
1847,3439,1511,19978,7152,3420,21
4735,2583,6182,39514,8472,303,43
3974,4806,3592,22937,9311,312,58
2457,1660,15612,50480,908,2880,48
2643,2911,10738,22024,1405,992,56
1114,5181,4006,20715,2676,1341,42
5230,1684,19526,26516,1942,1021,18
2446,3264,17791,19162,5052,3750,23
2962,5731,12674,46426,1843,2226,9
4226,2694,12399,13642,7315,4112,24
1330,1678,12888,24245,7406,4251,18
3320,5047,7021,21123,6702,4974,56
1946,4179,18747,56159,7104,1959,12
3466,3861,19872,21462,2048,526,53
2959,2996,13713,19476,143,4586,39
5470,3117,7265,59750,6551,150,20
3197,3002,15379,58776,8489,3949,34
4065,1115,9688,9315,3006,3592,56
5110,5536,19188,59299,9076,3146,8
2178,5736,16806,7834,5396,1842,37
2631,3120,6685,51698,9361,286,26
3496,5285,8699,11753,9685,1249,33
5685,3932,16004,2995,3111,4451,14
2001,1241,7965,42809,8516,2162,8
1278,4608,4978,50292,7052,4101,4
2671,2516,11963,33929,4552,469,18
2623,4921,3091,1915,1390,680,31
2896,1324,17503,24033,6289,1067,1
4818,1654,18642,43048,7277,4283,43
3506,2003,11468,57963,9322,2060,12
2071,3249,18600,51922,7332,4975,44
5079,4038,16955,53940,7419,1144,59
2012,4101,5303,8134,7994,148,41
3369,5921,18288,12716,885,1958,59
5606,1617,5748,47910,819,4271,60
3520,3212,3185,51132,3366,441,13
4217,5322,4637,1845,7011,220,58
4747,4527,18959,505,6068,3113,29
2762,5933,13076,55670,3791,2125,19
4713,4122,16046,41569,9150,1172,10
2806,5898,17977,16980,5238,4966,22
5332,5427,18146,50000,4167,121,54
1420,1494,18220,25812,4690,4611,44
1871,4325,8810,11781,9636,4048,7
1963,5015,5854,19855,2909,1944,60
5786,3004,4756,35472,7238,2279,7
1263,3643,6862,26311,1463,1882,46
3676,5761,2671,10348,6158,2192,48
2529,2019,16322,11828,2997,786,27
4509,5856,17517,10057,9254,3832,32
3465,1211,15666,4482,6600,1884,56
1601,5396,3994,38830,4211,2624,32
2109,1205,8266,11985,1390,2286,41
4518,4821,19669,5294,2800,4919,32
5931,2779,11618,41379,2611,538,15
1376,1204,10500,43525,4065,3331,56
3472,3365,8693,8806,1245,4907,15
3499,5890,1175,21935,7843,3500,45
3544,3628,19420,30849,5437,2780,30
2228,4930,15126,44810,6223,4918,7
2717,2069,15686,35468,3062,1801,13
3066,5067,12947,48434,3168,2960,3
2950,5604,4385,39858,7529,4708,52
2123,3715,19907,19531,6249,2834,41
3904,2794,14631,40576,4607,2885,44
3939,5578,11577,54539,9653,1272,45
4490,4254,3289,35010,5397,2194,5
5133,4910,19074,6770,9050,3450,3
2210,2621,18519,28001,1508,1458,17
3720,5995,12812,16992,8872,2865,39
3233,3192,15950,18348,8534,657,28
4277,4778,19292,5844,1832,1214,32
1718,5449,13636,49390,2043,4911,18
5486,3440,6047,12349,4509,1146,52
4317,3197,11031,47847,631,3236,41
3157,2399,1334,51297,4232,398,9
1430,2260,19335,40592,2994,4179,28
1631,3487,15276,41667,7913,524,55
5685,2177,2292,16074,8129,3805,47
4514,1532,10933,59919,7279,2709,39
2644,4234,7978,21000,6770,2111,39
5959,3110,16279,15858,2540,245,14
4861,3508,16145,27559,2097,711,48
4239,2239,14364,14875,5451,2008,9
2226,3274,10873,19560,5902,4313,45
4985,4513,10849,51980,2652,2258,43
4985,2286,19483,39955,9641,1783,53
2566,3986,8435,27600,6069,2663,38
1110,2335,9946,32942,8627,636,4
1576,1463,11716,44143,9462,457,58
1921,3487,19222,51611,358,1528,42
4211,2378,7870,43929,5743,1668,56
3964,5174,8823,32054,4160,1191,52
5944,3745,16785,31740,1615,4460,37
5460,4283,5009,58662,6304,3127,40
3902,4159,8951,34824,214,1071,48
4530,2785,14863,17326,1593,216,35
5652,2176,5055,37025,2752,1241,21
3757,1639,10774,55546,6991,224,51
5210,1221,5734,35770,7269,4316,21
2209,2925,6528,3830,6837,179,23
1198,4363,7594,52992,5530,1199,56
1895,2141,8833,3506,7676,1152,8
3975,5607,5581,34827,7680,4755,56
1020,1167,18640,35167,8444,2110,57
3840,3526,13134,20903,7578,1667,53
5169,5572,3919,11912,3816,4736,12
3424,3836,16845,14199,472,2535,55
4616,2746,10861,45425,9844,4986,36
3978,4100,10099,22819,214,883,40
1802,2277,3380,41029,5425,3607,57
3624,2730,18143,4753,4399,3795,25
5319,4042,19896,38521,9851,934,32
3571,1889,1529,1604,3507,1758,52
5921,5567,7420,30517,1984,1870,6
5571,3127,15937,4162,6964,4974,45
5404,2244,3096,28896,2474,1673,16
3372,3408,10230,9779,3582,3245,59
4290,1629,13516,28092,9255,2331,57
2451,1317,7091,33299,5266,4640,60
3140,2377,11105,29411,9140,4606,20
5731,1329,15661,55337,136,2433,44
2629,1820,14541,25369,2506,2517,47
4464,3407,3857,14107,5812,1875,2
4937,3756,2360,59173,6866,4823,26
4690,1119,7296,56648,919,2357,41
1786,1881,18774,59438,9469,2832,49
3322,3139,10222,25165,956,3697,5
4068,3629,18697,428,7753,2347,25
1287,4320,1173,14646,2574,1825,25
4991,1334,7354,9472,6552,4886,54
3391,3864,19208,39677,9098,1978,60
5710,1653,4759,3071,7063,604,49
1843,1344,18108,29973,2030,4917,54
1834,5588,19160,32845,1901,1943,29
5917,3154,13870,58824,2148,1614,6
3392,4119,12439,37400,7448,3790,50
2510,1974,2890,47049,7200,1096,16
5649,4009,2574,25023,8528,4400,15
2258,2967,12109,2319,4454,855,5
4705,2945,4576,41816,2739,2484,60
3147,3492,5571,56058,6365,880,8
5658,4450,9768,16715,1557,1034,46
1370,3230,11472,22467,8427,2678,30
5249,2390,16648,1883,1536,1729,2
5003,1709,8615,36548,415,3345,17
3921,5290,1293,15663,8263,1290,9
3322,2037,16968,36452,5957,1465,58
2781,4091,4086,58046,1483,3972,23
2323,2743,17040,49330,3026,3043,30
2833,3578,9491,1014,8751,1349,6
1659,2928,18833,29584,5172,1137,15
1169,2453,19499,37062,8013,2170,14
4305,5503,10312,15466,6573,2888,29
5340,5373,18171,14849,3996,4432,23
4760,4153,15849,22704,9093,4931,22
2257,2365,8296,4604,3982,1482,46
1985,1195,8157,7172,8305,3600,20
3694,2804,6395,30371,734,3116,22
3146,5173,11381,19756,6335,669,1
2184,4618,7054,52358,1469,1804,36
3634,4566,16922,35555,6188,792,58
4867,1289,18500,1108,5747,2953,33
3599,5796,15710,31870,9504,3783,19
4674,4091,2232,19793,6317,780,49
4022,2357,1007,33735,3662,2473,4
1173,1938,14218,2158,1309,3117,40
2406,4130,2971,12064,5647,3523,33
3291,2757,3794,4857,8487,4014,35
3541,3505,3127,8808,1077,3502,5
4361,2628,7927,32594,6746,2069,51
1998,3309,4312,27183,1348,1509,51
4041,3397,10334,5413,4535,4575,53
1703,3043,16861,32047,5800,4662,29
2223,5517,3324,13339,1812,3870,24
3901,4991,15102,7852,602,343,49
1010,1874,14013,40834,9249,1090,5
4676,4203,11034,45760,6334,4545,40
4764,4421,17273,31641,9624,4357,34
3015,2971,15000,59191,4853,4173,23
4538,4767,19471,37493,2303,4171,30
5605,1448,16648,1258,7368,4910,38
3581,5563,13537,56068,7830,344,46
5057,5849,3781,40138,4140,215,20
5818,3568,12153,48064,5646,3900,20
1549,3961,1687,44121,5218,3349,27
2177,5964,19629,21074,1606,1694,52
1795,4173,2646,29720,5914,3286,42
2633,3204,10115,6801,6671,4221,20
2108,3534,2176,29125,5210,3327,35
5573,4418,6187,31824,4385,1982,36
3090,1331,14940,57953,8979,3287,5
3599,4335,19326,28657,5149,1250,24
3603,5844,3275,8605,9804,4609,12
1451,2275,13343,19546,6779,1161,29
4334,4712,14363,46077,3816,4359,24
5704,2289,17067,11416,6063,2979,33
3740,2356,5003,15135,7284,1653,8
3603,3263,19643,24869,8149,3489,1
5682,4152,11849,1628,8590,1143,6
3272,4123,6410,2981,2613,922,32
3038,3015,16011,24810,5959,2442,35
1981,1391,8444,20287,8767,1380,53
5406,1472,6890,8141,1936,4383,55
5896,3561,9341,51593,7201,3052,22
2763,5415,4491,9287,4751,2321,34
2039,4151,19769,54964,3675,2541,36
4635,2113,7948,11856,7866,4770,19
5616,3943,15533,18049,5046,1839,23
3405,1048,10922,11580,8016,3962,10
3424,4129,2388,38335,8182,2337,51
4445,1069,9134,43889,5755,3086,51
4664,4355,4631,39597,4719,1634,46
3668,4441,15894,50706,9115,526,7
2965,5340,1401,58510,5795,652,19
2505,1694,5466,333,6777,4763,33
2798,3575,15589,23601,479,415,28
1796,5681,5157,31220,9780,249,24
1103,5559,18937,46921,4202,1241,15
5044,5595,13918,20161,5844,731,14
3419,1460,17234,24390,3768,3470,8
1564,3095,19407,42998,3028,2637,37
5933,3392,19581,5589,5827,2619,16
4643,1170,12803,59796,8309,4338,33
5444,1391,3529,29581,1414,4306,27
3718,3889,10426,14276,9841,4028,11
1417,5344,18610,3864,7612,2576,20
2170,3179,19118,47486,374,3860,9
4739,3233,19974,6012,8897,2719,58
5074,2259,13484,35525,8430,1132,20
2595,5246,5160,12728,5598,789,4
5422,3553,12619,33373,7006,289,7
1251,2986,10506,21435,463,468,20
4760,3564,7651,13780,8489,2735,29
4975,5942,9415,17194,702,3001,17
5945,4747,15431,22847,7661,1890,33
3304,4218,4553,4299,1621,449,25
2101,1570,15526,14845,9359,2771,28
1450,2141,4948,25875,6421,2292,57
2922,4227,6003,45973,4847,2639,50
5688,4456,16459,28049,8991,1394,32
4142,2782,10996,36197,3542,2046,11
2834,5169,19976,19527,6672,793,2
3776,3113,19574,44940,2933,4580,55
5627,5499,16735,16820,395,195,36
3900,4711,13323,35521,9599,3416,19
3069,4572,2049,57757,1705,1427,55
1536,2011,12159,44212,2586,2643,55
1585,4396,10154,42615,8818,1726,53
4175,4292,4270,24536,5231,3750,16
5408,1610,8010,23051,5904,2064,57
5866,5868,9214,10755,1307,2830,3
4155,4476,16154,9024,8614,3379,31
5855,4189,8434,33031,4913,3751,45
4556,4526,3912,38171,7901,144,32
4018,5355,11422,12715,1195,3471,51
4243,1219,15308,49610,4850,4793,10
5835,2210,11498,57772,5235,3642,32
2258,2683,11761,39554,5387,4790,9
3079,2633,18951,41297,2150,2644,17
3569,3613,17115,33519,6001,3766,50
4739,2745,6969,55538,3863,219,19
2768,5409,17468,39390,513,1340,40
5875,4842,15167,4491,9367,3940,22
1501,1098,2704,26547,9900,1978,53
3059,1878,17877,42805,6130,3328,46
5183,1456,12324,48170,5591,3301,7
5552,4909,9613,44094,5889,557,51
4074,1391,14348,48378,2450,2519,24
2471,4753,1484,38874,1165,2970,23
2560,5354,5526,34541,2969,107,41
2541,4984,8799,23406,387,2557,17
5083,1281,15751,10112,6580,3891,46
1596,2578,10389,23485,7818,1787,38
3922,3020,2652,18258,2427,248,18
3834,3106,2373,46936,672,2475,11
4069,1802,3168,10711,5837,2392,58
1942,3923,6317,35196,4423,3874,5
1174,5008,2251,55053,8218,2993,1
3045,1079,16414,53491,8561,3577,22
2479,1402,14878,25324,9971,3227,22
5515,2452,11137,54343,188,562,53
3116,4543,2521,27369,1474,470,16
2130,4638,11129,49738,3561,3785,16
3533,3001,12108,21033,9436,2771,15
1580,1287,5173,16257,8929,1291,58
5865,4632,4094,17985,2642,967,13
3511,1231,19773,30291,7484,2888,56
5369,3487,9799,2261,7378,4201,60
2773,4979,14913,45766,7375,144,51
4567,4687,6030,12762,7534,492,21
5633,4580,12448,26030,9533,4131,51
5785,3082,9802,40404,4124,2405,60
2116,1414,10091,23871,409,3351,36
2343,5594,17430,59840,812,4967,25
4643,5761,3959,41169,6177,338,48
1431,4253,15370,32707,2684,4217,16
5131,2618,15892,55238,6085,4178,13
3210,1604,1514,53148,7648,2121,55
2909,4165,13377,49135,5537,2434,42
2016,5429,6841,6026,7657,4803,24
5680,3596,8940,36634,5334,3384,19
4879,1216,7347,14805,8656,1137,22
1789,4383,1238,6207,3777,1094,21
5005,2471,1661,35724,749,952,45
5924,2488,18208,13463,7617,1603,31
4184,4030,19767,39680,4473,2689,7
4452,3146,15298,32716,7678,486,38
2870,5859,5374,36066,130,2951,28
2365,5013,6225,23312,3517,4129,30
5151,3230,10991,54983,4813,423,31
5308,5207,15264,37387,8832,123,21
2455,5919,11199,1630,863,3638,32
1656,5683,3851,45074,7790,3187,42
2511,5315,2857,33415,1427,1617,29
1703,4205,3790,58489,1446,2001,45
3776,5785,5735,28708,1950,3949,29
4459,2089,12828,25385,5774,2420,15
5520,5883,17303,21713,6615,4413,46
4227,2704,3617,13237,4625,2686,28
2908,4385,14556,59077,8127,3829,57
4390,5299,14441,51027,5829,681,23
2416,3972,1117,14246,3263,1619,57
2104,3277,14759,59986,7920,1004,10
3165,2029,7386,7745,7686,1968,28
2749,3603,12108,27609,7462,3083,25
4858,2038,2332,20456,8771,2850,15
2988,3765,17126,37760,8387,3650,27
3525,2898,7993,59663,2628,4280,8
1005,4809,17880,26043,976,1835,41
2100,5683,4594,12591,8599,4965,27
5756,4885,19803,45046,9550,3176,55
5386,5045,3934,51029,2049,1835,23
2504,1457,18127,27689,2195,2149,37
2019,1235,15917,6247,6476,3340,45
5515,4440,5841,5547,8141,4953,34
1604,4457,1434,17312,214,1247,35
2242,3007,4980,30848,8932,3082,9
2462,2663,10747,6828,2690,3661,29
4689,1415,11311,20799,1768,3206,11
2434,1445,9746,4788,9349,105,3
4414,1344,3725,52739,1381,2922,6
4495,5343,19755,15499,5944,4581,44
5149,3650,6829,5854,8298,3820,19
3041,3820,9235,37585,572,2801,2
4241,3267,5924,22543,4577,733,53
2803,4307,15879,52745,8494,488,19
1405,1869,7981,47074,5501,1957,25
4920,1430,16576,40388,3612,2640,56
2680,5765,2604,56205,2019,3697,16
1391,2561,15334,31714,3766,2806,39
5688,4512,4887,5457,7659,2013,9
2243,2581,7371,1031,5418,1199,53
1339,3195,13607,21223,6186,1480,31
3715,3176,3522,58341,4317,1064,26
5944,5503,7331,57805,7795,502,29
2851,1440,7251,11430,1766,3766,11
3587,2143,9471,59232,5606,1676,6
4458,5500,8348,58489,8545,4469,17
4351,4567,10708,39383,6810,334,30
4886,4509,14284,56064,5329,2266,52
2669,2645,4355,27961,6655,3045,36
3417,4409,4722,24851,707,912,52
2406,4575,16915,17931,6782,2014,16
2795,2415,17330,57110,8833,2698,3
5801,5272,9887,22837,2029,1161,2
1638,2843,16697,57394,6243,1487,53
4215,5032,5801,545,2031,4526,13
3835,3917,11733,14054,2047,3175,56
3804,4964,2401,13796,5170,4927,5
4533,5468,8273,6919,1172,3649,57
5578,5230,16628,9369,1097,130,58
1619,2407,17185,49710,211,2788,54
3090,4552,3700,273,8369,3167,33
3520,3258,2103,47080,9338,2728,47
2019,5913,5134,35922,7135,1943,49
1345,5755,14411,41378,6677,4304,58
2305,4937,3347,23558,5267,1719,19
4285,4259,11153,56644,6957,3943,11
5853,4195,19902,16972,2661,1175,36
1459,1254,14169,20103,4964,3333,1
5601,1594,10772,14110,818,1753,25
2701,1796,15845,9791,4265,3787,4
2362,3332,18007,8717,5756,2122,10
5663,2484,5089,18827,266,4447,50
3021,3275,3212,26394,1321,1368,11
5834,4056,10014,58205,8419,737,11
4013,4846,9209,36176,5346,1142,37
1114,2473,1560,2181,2601,3078,46
1254,4239,5030,51249,5077,4879,23
3697,4927,5031,59649,4295,4811,46
2397,4852,8130,11361,2294,1514,25
4241,2838,5396,34654,2759,956,51
3090,4213,12805,59625,7865,3011,55
5118,2043,19673,8986,6998,5000,29
5101,5213,9482,15490,9496,4716,50
4328,1720,14312,36582,4446,2238,4
1302,4568,19641,59118,9259,1707,44
3593,2889,15424,30441,313,3248,5
2944,3014,18959,11595,6083,3449,39
3573,3398,8329,21478,391,713,54
3364,5096,14649,43092,6368,284,31
2939,5765,11937,44114,2267,4038,44
4339,1244,10310,36998,6618,140,29
1757,4514,13168,23429,6259,484,34
5556,3372,17324,39072,1780,1957,51
5398,5105,16083,28676,6174,1143,27
5943,5803,16522,16155,5026,3855,44
2224,4066,2718,47384,4045,3958,45
1835,5121,2768,18034,2124,4030,14
1715,3764,13712,663,1636,1975,16
3397,3815,1480,5472,4287,462,26
5612,5302,4798,53002,9876,3806,53
1049,2917,19504,59061,5690,703,38
5506,3729,17084,10978,1508,2517,5
5846,2684,1949,39132,2684,3662,60
2073,4069,12591,29002,2031,4511,12
3122,4645,8777,40747,271,3701,47
1064,5277,2431,20948,1273,2767,25
1079,4810,12928,19780,4836,2319,50
5206,5854,2536,34062,5444,4084,22
3854,3077,5148,44625,8329,3577,23
1465,5051,19296,50994,9640,317,55
5679,1884,15619,56296,7495,3327,11
4665,4395,3123,55932,5727,1724,14
1234,5025,7692,31703,8816,4467,48
