wakeupduration,lightsleepduration,deepsleepduration,remsleepduration,durationtosleep,durationtowakeup,wakeupcount
5818,5761,18644,25637,4500,3352,1
2242,4403,4013,43832,8862,345,38
1658,2276,9333,50113,2860,1095,33
2973,4198,14277,29390,8081,3099,13
3055,2144,8918,39589,9804,2357,28
3122,1555,15656,15573,1284,3978,15
4125,5971,11090,26216,7844,3367,52
5507,2231,7526,25820,909,4442,13
4422,5228,19445,16345,652,1410,38
5422,5417,9112,6008,6634,3628,38
2115,3432,16835,52382,3492,1318,59
5672,5828,8783,29660,2232,2410,33
3536,5577,4582,25092,4749,835,40
3437,3146,8823,14369,8648,4895,55
1485,3753,6437,38306,6732,2558,47
3011,2647,19856,4417,8142,4916,20
3790,5085,9171,5406,3375,1451,2
4021,1636,11313,37998,4297,3562,51
2377,5665,11369,39759,5923,3355,54
4900,4792,10226,6263,7970,2675,52
1265,1059,13246,21607,2620,4778,40
1909,3437,12858,10650,3975,716,54
3954,5325,1765,55881,2709,2728,34
1125,3481,10795,59956,1365,1325,15
5807,3726,14565,19050,4529,1253,5
5666,5896,14337,2950,8946,3311,29
1438,2494,4871,55552,5232,507,29
4245,5275,11343,23165,3173,140,54
1914,3691,12756,25011,7426,4473,58
4450,4851,3455,57305,8303,3330,9
1432,1172,18979,6526,8671,238,13
5230,3555,14271,20367,1341,4818,12
1493,1636,1489,35646,8054,875,14
3343,4281,7672,23008,9086,3001,35
3588,3380,18098,18278,2449,3440,48
1120,4904,3245,46174,3080,1646,27
4218,4363,1495,40415,6001,1131,13
2439,5613,1258,21984,2345,1583,40
5062,2396,7796,42230,8331,4282,29
3215,4374,3783,43006,7798,1255,2
4337,3580,3192,46229,9339,3137,6
2895,5888,18432,46992,1938,1291,7
5857,4622,18957,2022,7289,971,8
4785,3867,14286,51325,4553,2401,14
3004,3361,2853,21730,8860,3161,32
3439,5032,16413,58435,7868,2060,52
1054,5625,3926,23279,7545,4465,10
3434,1773,15554,30720,3378,767,26
3134,4462,9167,39916,8371,1512,22
3816,2142,1341,18831,5491,1895,58
1905,1421,4938,23388,2751,3153,41
5875,3106,18035,18355,9728,4641,40
3667,3681,2143,22226,813,130,56
5698,4018,17027,52157,6574,2118,30
3428,1850,16458,27404,1501,3703,38
2359,3817,13747,14236,7654,4959,32
2013,2319,9195,27364,5400,992,46
3475,5823,3786,58468,5330,4247,26
2822,5394,10094,41934,5233,3283,11
5168,3864,14553,21680,5740,3309,1
3878,4698,9043,55734,2533,3341,34
2304,4604,12364,42176,1971,3391,29
1404,1396,19433,34541,2529,1164,18
4900,5589,18515,7520,1851,4605,3
1000,5168,15189,11920,8832,2300,17
4898,4014,12941,34092,9436,4310,2
2984,1963,19273,2070,7778,4775,27
1703,4507,1947,35879,4406,4374,49
1126,5492,9023,16536,3861,2672,52
3192,3856,18713,23471,4286,2797,50
2971,1990,9362,1132,8553,394,56
3520,2675,1141,53957,6349,3027,58
1626,4307,6293,59480,3036,3704,13
5951,3954,19342,58286,3734,180,26
2030,1186,19142,38226,9641,3728,56
4756,1554,4273,49420,9670,2685,10
1716,1785,13947,48526,3128,3752,36
2756,5362,18902,6351,1536,3324,14
3364,5278,16228,28299,6868,3565,35
3700,1547,18797,2077,9188,3879,46
4559,4731,11879,32883,5124,179,21
3150,4093,8896,2861,1157,4904,33
4058,5662,19293,13966,1360,4785,17
5302,1506,16420,20685,8708,3427,21
3625,5045,17050,9909,6314,1693,39
3787,4494,6079,5330,4120,3325,34
2061,3751,4373,44278,814,1659,7
1073,4772,8106,46038,2053,1636,24
4970,2849,9670,7310,1004,3825,2
1792,3500,7036,26909,3276,3726,47
2023,1553,19474,49300,7527,2833,42
4909,4328,9662,47947,8290,982,39
1437,1156,12482,26603,4778,3284,57
1992,3836,8825,9590,3762,856,10
2320,4035,10196,36983,7653,4371,17
1406,1327,9301,42323,474,1956,12
5340,2123,17635,13334,3823,1680,41
4705,3948,19484,20936,9687,1297,36
1983,1224,13682,53033,10000,3103,2
3904,3063,5478,36592,1367,155,46
2445,1553,4346,34614,1306,4245,47
1031,5139,8678,26505,9164,2911,15
1163,1202,17125,31331,4390,383,15
3785,3074,11997,1498,5537,3807,50
1798,1016,7171,13582,7449,3893,42
5135,2211,14705,3908,2320,3750,17
5687,3124,17999,11548,4539,4674,10
1454,6000,14855,56574,7011,4763,10
5458,4012,11709,35012,850,2077,4
5743,3231,3804,47993,8061,853,51
1136,1689,14427,59227,8935,184,23
1444,3327,14259,34575,9603,4421,32
1154,4624,1169,47421,3285,4974,36
2352,5095,15707,42657,2465,4501,3
3752,1443,15139,23943,6006,4967,18
2099,4106,5192,28843,1847,2503,41
2701,5308,11187,4483,7715,1109,33
1340,3273,5633,7250,5887,2292,27
4036,3583,17779,46496,9989,2351,48
4461,2275,10095,30694,6999,2883,28
1701,3908,12463,51273,8097,3795,20
5011,4611,17903,44849,8779,305,22
1390,2918,1427,1756,3815,950,40
2200,5147,12300,13012,4176,588,49
1519,3422,4413,3367,5822,379,18
3526,3569,14351,3924,8389,307,52
5814,1361,11360,19544,5100,1009,49
1063,2712,1841,32670,1665,4484,27
3266,2641,3671,2834,1681,4875,27
4604,4598,17909,8046,8100,3733,11
3183,3219,4992,17508,2578,3697,6
3002,4816,13742,14467,9170,2700,53
2801,3500,19725,42126,8385,736,56
4738,1265,4701,348,2588,253,42
3378,2493,3687,20515,2262,1190,12
1636,5493,11341,22165,685,256,21
2925,2763,17933,29250,410,2270,8
2021,2797,1501,1367,4195,662,15
4362,2076,18675,35413,3710,2907,44
5334,5157,16765,26268,5664,2025,42
1604,2704,1887,20250,5364,2006,30
4860,2491,2945,43167,2642,3949,5
2230,1941,7406,59716,4248,1472,44
2481,3304,12943,10546,3055,667,36
4139,5933,18848,59514,6830,1866,26
2644,2016,8102,55605,6989,4685,30
5658,3243,12071,40222,1789,3920,59
1039,4084,7443,9896,9964,4960,56
2450,1441,18949,31956,2017,1238,11
2900,2468,8261,47562,7174,3127,36
4473,2477,8881,11070,3971,1599,38
2671,5213,13310,27292,224,694,52
1189,3204,7037,49862,9964,4872,25
3602,5458,15299,11255,4920,2292,10
1844,2494,2433,26620,1657,2454,17
1197,1750,4653,11712,8598,3942,57
4151,1846,9302,59463,166,3235,6
5586,3110,10797,4220,6249,1397,31
1427,1003,6079,52046,3404,2207,30
1506,1833,5723,13924,7540,1117,13
4553,5449,2673,57618,8940,3060,50
5343,3962,2761,17238,289,4432,14
3314,5960,13643,40306,2017,1958,54
5151,5790,4319,32388,708,765,40
4472,2556,10905,21273,6998,3293,56
1459,1221,15411,7389,5676,2564,14
2386,4356,8602,20879,228,3857,31
2991,1645,8180,48375,7927,610,24
1427,5596,12764,52438,3258,2203,16
5998,5466,10417,59614,8994,2338,43
3490,5516,17537,37767,298,4807,23
3035,3202,13549,54335,6732,1703,5
4191,3657,9227,26932,3833,2391,40
3659,3607,12472,23397,468,2148,8
4269,3152,3953,57945,2192,2931,34
4165,4752,18754,31921,4854,3266,58
2451,3858,13908,390,8769,3388,14
1627,3799,11702,1731,4319,3280,55
2226,4669,12417,50545,223,216,4
5655,2447,10415,5973,657,3295,32
1016,1130,11763,48943,1904,761,12
3776,3074,15340,47196,8750,2416,48
4566,1689,4566,5597,9942,3956,30
2407,5137,13331,7025,7157,3222,28
3362,5779,9008,18497,3815,2848,22
4971,4402,17257,40578,4740,4327,49
1398,2262,8494,17264,492,271,19
1425,4511,12503,1901,8494,4949,60
3790,3760,6529,47094,3628,1945,52
2174,4201,19175,15421,205,4814,7
3821,1632,13256,7931,1559,3847,49
2913,2538,8252,13197,9534,1290,16
4935,5044,3662,30266,9044,4574,47
2694,4589,4704,49195,6500,3948,60
1914,3972,19227,49554,6549,510,22
5910,4588,2161,40856,9984,4608,54
1739,2296,16751,47677,5044,1115,18
3803,5461,18522,23270,5767,3919,22
4685,5477,6596,47169,880,2971,40
1906,4232,9013,1416,5466,2954,36
2229,1649,4169,55598,1585,2818,31
4570,3897,13894,48563,7710,466,6
2909,3225,14749,40852,5367,2031,36
4509,1312,14991,23435,3621,4705,29
1284,2844,14216,4800,3801,1588,42
4846,1493,14217,18411,6701,2132,46
2810,5534,7795,6653,2732,3835,30
2587,2980,3646,14897,5322,2375,10
2532,2210,19561,54975,1431,1652,44
2864,5160,14408,50685,1102,4524,10
2292,2957,5205,12186,7727,3479,42
5707,2285,6959,13756,682,2889,12
5274,3132,12643,14215,3434,2266,17
4399,2965,6626,46808,8680,990,48
3676,3356,16841,10634,7532,148,60
3369,3285,18477,43535,3564,3118,58
4525,1460,8282,12170,3371,2976,50
4418,3234,3648,17825,3908,557,26
5311,1759,1500,38550,3422,2570,18
3635,5792,2057,12502,5888,1565,46
1989,3538,8887,31677,9313,4629,21
5423,1214,18702,8469,3594,4821,14
4677,3256,11456,10429,2677,4127,40
3950,1498,16135,8812,9463,534,39
1855,4349,10731,2430,516,2106,59
2790,1846,4629,5806,2230,2923,4
3362,1603,4258,34351,9577,979,43
4746,4502,16890,53105,2698,173,5
4284,1727,13292,1672,8412,290,38
5353,1814,16567,30356,9215,1661,56
3137,1383,15217,56326,9824,2850,13
2370,5617,7655,55307,7267,4783,59
3366,1251,10156,31724,2505,4497,59
1446,1193,1308,43957,1986,4224,42
1403,2444,17455,16833,1266,4119,31
3634,4540,4083,12614,6528,4162,23
2209,1970,6252,39159,6659,724,37
3479,2138,15888,52383,7637,1353,25
3339,1404,14941,43863,4240,3357,47
3729,3700,4017,24920,6292,2808,42
4000,2097,4495,44864,6099,2444,12
5277,1578,14886,11013,4436,262,1
3528,1481,6026,50766,2741,3387,22
1935,4875,14678,16975,6207,4595,39
1939,2457,3685,45980,920,658,11
4935,5128,1795,39841,5860,1601,17
3961,1229,11153,51469,1946,238,30
3101,2314,19340,56053,4649,4488,44
2360,2382,14958,46490,4235,874,42
3721,4380,2197,57690,3411,642,18
4396,3710,17377,29549,6934,4434,56
5357,1314,7366,55386,9124,3487,16
2074,5633,18810,46287,4331,666,37
2734,3497,10634,16843,7684,3568,22
4898,2947,11303,32727,7120,851,59
4157,5423,7856,33351,6772,1745,48
4735,5699,4488,57438,2778,4898,2
1484,5646,19346,7571,8262,4923,6
1701,1401,13210,24128,256,210,22
2475,1727,5958,42078,5589,4892,32
4567,2035,17836,53903,1225,4953,14
2391,1698,8819,44742,1252,3092,47
4621,1732,5804,15864,2538,1520,55
5071,2765,4972,12119,764,3711,59
5467,4347,2758,35050,7205,2246,33
2767,1411,18544,32138,1535,2173,60
3034,4061,18724,45565,2677,3901,49
4272,5041,13765,32392,9690,4257,32
4460,4874,15611,11135,670,1253,34
5765,3894,7920,38483,6952,1642,43
5577,1237,5562,11421,3770,2209,51
3723,3506,18159,13093,6717,3933,20
3880,2551,12130,35260,3719,4464,47
3289,5816,16000,25244,4190,3334,31
2683,2326,1475,32090,8463,3911,25
3765,2166,6526,47002,6653,309,51
2253,3062,5416,52252,7379,1429,7
4291,4439,8690,55518,1097,2412,48
3775,2938,1971,34378,3071,2651,26
1265,1161,3240,56456,9147,2586,52
4412,1128,19995,37014,3007,2254,32
3096,3205,16105,28787,6847,2488,43
1379,4484,15934,12052,1973,2486,52
1653,5759,9623,36926,4461,3582,8
5054,2405,11989,32512,7214,3190,41
3455,5814,15725,42919,4418,2693,22
3213,3814,11665,1051,3286,3990,51
3197,2269,15319,22473,9024,655,45
3913,4098,14168,53168,4502,359,16
5800,5449,13753,37417,5545,3907,49
3733,3796,16830,49186,9552,1038,20
4268,2034,14429,55021,1929,2272,60
2962,2638,10534,24131,1273,201,22
5900,2896,8656,43935,7721,1501,26
2719,1843,19067,24401,3154,1597,7
1884,2311,7785,18018,5313,1570,54
3026,1900,10869,53346,9581,359,32
5743,1037,19231,58956,3361,1814,57
1349,3026,6670,935,5663,2280,55
5435,3252,13154,16818,922,3270,58
5837,3979,8634,34320,7070,2527,57
2473,5381,14103,13683,3813,1491,25
3692,1257,1192,57749,2920,1503,57
3479,4243,9803,57959,480,1959,14
3861,3280,16378,56192,3402,358,31
1474,3439,6652,46615,8956,2056,5
4533,2581,3327,6709,5180,3864,47
3214,1735,17218,52136,9619,148,12
2055,4332,11838,28096,4524,1067,8
2901,2391,16376,4335,2200,3196,16
5848,1914,12312,19807,8394,3974,47
3861,4987,11374,44034,7761,4475,48
2155,2699,10793,36495,5835,2083,41
4997,3817,15942,5178,1036,3910,52
5185,1027,1234,8079,6775,4738,23
1713,5761,16600,34769,2928,912,21
5441,1181,16134,21855,2549,1558,18
1706,2788,13194,18850,1610,1937,9
5087,5617,17233,44219,4529,367,28
4030,3936,17838,48865,7930,379,42
1150,5410,17884,10291,8590,740,28
2662,2894,11516,10727,8053,605,54
2548,4516,1844,47616,3009,1839,56
4068,5240,7541,25791,3391,3117,17
2132,3935,7617,3309,6880,2574,17
3937,2189,19598,48135,1458,1017,45
3855,2710,1898,22906,8558,493,37
2223,2292,18283,52393,3266,1860,14
4162,2961,8842,22264,5060,4614,51
4051,4160,14985,20803,2961,4903,32
2551,3690,9781,38173,2180,754,10
3928,3734,16892,18139,6312,2441,9
5358,3814,7793,32815,2685,502,2
1957,2197,19875,10960,3360,2801,58
4512,2558,4162,47268,5537,1915,53
1708,4680,2642,45745,7288,4666,25
2749,5540,7229,10943,3654,2664,15
3300,4038,11068,1547,5756,4116,54
4062,1161,15904,36608,4194,601,12
5876,3876,15911,30674,2864,466,35
1412,2336,1252,33040,3357,2250,19
3585,2969,13540,7511,441,4614,39
2179,1833,6657,41217,5417,3278,56
3740,4253,19345,16029,3819,4329,26
5333,4793,1804,56863,1084,2896,43
2090,2995,19063,39852,2642,3031,58
5075,5504,9014,2204,5050,4300,8
3885,5929,11462,33306,2627,2288,9
1753,4235,3232,10648,8954,3912,13
2316,4472,14016,56231,9892,4673,40
2176,5356,15754,15867,6966,340,7
4341,4741,19805,53818,3083,907,28
5127,5282,18080,26925,991,886,26
4777,1195,12387,9865,1916,1786,52
4619,5601,4089,7895,5569,1511,12
5373,2527,3674,19965,9976,2250,43
4945,3533,4390,44728,137,3251,34
2115,3868,9117,17693,9219,4741,40
5682,5987,7789,20517,6999,801,57
4294,5107,1092,2369,4222,1623,26
3424,2902,17396,45167,2527,4782,1
2241,5216,6679,35839,4065,3472,15
1515,2282,11639,51329,4336,2832,36
3816,3881,8271,10127,1944,914,22
1243,5355,12765,36372,6234,3279,50
4965,1775,6774,9920,9225,2847,34
3110,3802,17527,55392,4244,4647,12
4608,4148,1343,25057,1836,3124,26
5664,4673,14009,53900,3391,4081,17
2826,5599,9900,6560,5354,622,25
3519,4035,5706,31579,703,356,10
1124,5586,19129,25086,9568,2917,14
4900,5906,19283,18456,1008,1776,43
1928,3447,18981,57034,2045,3497,58
5187,1219,1108,51144,8606,3736,41
2622,4599,16051,21811,659,3850,24
5940,1100,12762,22290,2731,3510,38
1325,1113,15174,32149,5905,1748,46
2120,2874,17813,54277,5779,4766,11
5663,5571,16283,11903,2738,3321,13
3925,2684,3931,4291,3929,3967,13
2587,3967,12942,34151,558,3737,59
2950,5146,2346,40991,5106,2393,42
2777,5600,15914,14224,2431,528,41
5911,3023,3182,43824,6560,2058,15
4956,2953,11379,22158,2895,1532,53
1981,5231,10751,59641,9993,2955,11
1758,2596,17032,10787,5877,1956,22
2032,5750,14500,56325,6754,1646,42
4696,2515,14572,30226,154,3362,5
3277,3706,10511,19144,6220,4277,6
2181,5417,18826,5282,4670,3622,5
5710,5748,1174,51322,8271,4226,41
5566,4034,13812,36130,2538,1150,29
3717,3526,16469,21715,8202,4356,46
1323,1817,18739,13369,424,3129,15
1242,2903,2124,34774,560,4215,20
3309,3581,13424,53334,9662,1303,30
3494,4294,19910,42674,9922,1661,35
1258,5090,14373,44288,7921,3919,16
1388,4706,13434,5571,375,2470,6
2634,3916,19234,41987,1116,2671,14
2859,2569,2722,3472,6978,546,4
2339,2027,6987,46615,2371,565,21
2620,2007,6685,34474,7021,4417,4
1948,3265,7535,11383,5474,3973,33
1156,4927,14741,8368,9818,589,50
3998,3173,8646,7063,910,3034,34
3665,5500,14735,23318,1962,1155,53
2260,5351,6780,37677,7529,3637,26
5940,3382,13964,8113,5240,284,20
4212,1319,14280,54341,872,1619,36
2974,3646,6064,8070,7685,2069,45
1970,2254,1634,36562,3999,2114,43
4216,2138,17161,57034,603,3673,11
4212,4120,8383,42797,2469,4904,29
4872,2427,7329,7677,8498,449,35
3730,1460,1617,54237,4102,2610,19
2589,2609,12607,50731,8328,3485,45
2364,3308,16114,5490,9763,2969,10
3429,1487,9221,38032,4211,3913,52
5362,1391,17050,36395,3314,2368,16
1618,2784,9300,32708,5771,3895,23
4407,5566,6252,56641,2154,1844,24
5244,2925,7644,52737,488,1090,25
5643,3122,1347,19289,2067,4684,17
2356,5682,3214,6908,1361,965,15
5974,2041,12399,16190,4864,3348,40
3150,2684,4998,22311,3725,4739,53
4050,1205,13617,20391,5854,3600,14
5134,4360,14761,16763,8072,2707,36
3959,4242,14312,8575,2173,1446,27
5376,5615,8571,55410,5340,3152,44
1396,1214,10138,43397,6912,2224,22
4246,1626,4558,37890,6519,4217,49
5812,1345,4763,8031,2606,2929,54
2845,1169,12016,51948,5899,3005,21
4626,4242,14573,7988,7273,3568,9
3760,4604,7498,55783,2581,3093,24
3749,3681,16204,165,8241,4188,4
3836,2520,15425,39733,3169,1217,13
3017,1461,12246,44974,9200,1953,22
4892,4489,10850,29113,4177,2259,32
2965,2913,18982,21945,9444,3230,40
1700,5623,11615,21631,9085,4960,9
3822,1367,8954,24802,5287,3456,37
5238,1958,6037,56796,7886,2754,59
4128,1920,10661,51758,7030,1473,39
1354,3799,15523,1952,1749,1435,9
5667,5319,3893,2299,5014,665,1
2021,4464,18759,16709,5780,3973,8
1037,5305,13017,29934,4157,1451,34
1443,1980,5986,29761,8752,1679,45
2339,3095,2623,57020,5647,1915,24
1334,2818,8470,34741,7454,3857,29
3039,4040,3109,5543,4427,4165,31
3369,4387,19858,16775,8824,1652,50
2704,3691,18353,43859,4384,2641,35
2472,5039,4955,28492,397,868,48
2522,1878,19106,34932,5089,1694,10
2328,5016,5394,47405,912,4223,52
5685,5367,18405,26103,335,3908,56
5859,5619,1462,26361,2466,4482,16
3977,1811,11267,12143,2992,2557,6
5132,2830,9298,48359,3640,1492,44
4196,4490,8982,33271,5143,3696,2
2598,3942,9493,50352,7666,3152,29
2993,2889,11143,53042,9059,2198,58
3745,3103,13783,16508,3464,2814,60
2390,1872,8489,38682,2586,4183,38
4577,3958,7455,27636,834,3022,55
2221,4777,16398,21805,2792,3630,47
2748,1026,17182,35402,9415,4877,31
4604,3024,16998,42590,9292,2134,58
2522,5877,2037,25411,4244,4464,50
1051,3669,18837,37748,7068,2323,28
2134,3995,14367,35752,5023,3187,52
4323,1941,6164,45566,7180,4461,47
3813,4393,7868,50124,3541,3447,33
4164,1438,19551,38155,9678,3978,25
5186,1833,16059,55662,8322,2075,58
2749,1825,4855,37983,854,3062,20
3597,4454,17655,58557,5555,686,27
3911,1059,2290,3635,5002,4845,45
4530,1790,19928,50347,5981,935,42
2661,4190,8696,5903,7999,2671,8
1236,3269,6091,48008,3122,4869,32
5517,2524,10730,44113,8775,3968,1
1298,5805,13405,20827,2305,175,20
2882,1435,4361,19559,5476,4834,37
2910,5960,7701,59100,433,4403,9
3961,2537,12829,32542,5343,4882,56
3501,1043,19808,6016,7313,842,58
5646,4789,17880,22984,3448,1414,3
2098,5247,2755,50932,9475,4497,24
1313,3009,19852,40223,2834,3908,24
4574,4530,1597,24684,6900,2248,10
4149,3204,1417,29243,4939,1274,9
4211,4174,1531,40991,4664,3773,16
5049,4559,8140,57625,7098,1323,26
2433,5363,10022,50724,5578,3712,33
4281,5404,15892,20055,4906,3435,18
2611,5489,19286,4903,8031,3155,10
2168,3440,7314,23739,7330,4844,35
5825,1370,1878,33252,6141,1807,13
3606,3659,12326,14359,4109,1286,17
5249,4112,10165,38747,4217,2371,27
3068,2228,2026,38391,7962,1445,17
3222,2354,8814,38540,7289,1249,14
3677,2262,4564,31545,4981,2180,55
5314,5093,4371,5823,7013,1091,39
5346,1484,13508,52143,3688,2859,41
3434,3808,14615,1201,6991,4390,12
2795,3165,10414,4952,4535,4921,32
4564,5080,4659,23400,7652,2768,58
2754,3398,16922,20905,7227,1777,60
4829,3679,13956,22244,6719,1445,34
2913,4440,6718,32564,3774,2186,33
3110,2832,4690,52652,2573,4000,37
2116,1669,14313,37328,3859,2534,9
1385,5963,4127,4939,9860,4030,8
3069,2017,1499,49038,5504,4285,1
5302,1480,12836,32357,6675,616,46
5149,2177,17065,33201,5059,1372,4
4354,1288,12326,28727,2296,3460,6
3090,1010,9175,9146,2357,3736,53
3489,3100,1318,49402,9260,1637,27
1020,1676,8904,28739,4615,2841,10
4599,4855,3212,34226,9112,1860,55
3169,1289,9517,43528,5995,3553,30
4541,4455,18957,12079,4554,3977,12
2714,4359,1583,39522,6425,618,1
2597,3780,2665,56275,6092,4644,4
5170,1444,9432,28117,3267,1588,13
4141,2644,7099,12881,4452,382,60
4233,1986,18712,45049,7339,668,46
4370,1652,2524,24899,9460,2095,18
3746,3434,2726,35543,3569,4721,30
4990,5398,8267,48459,5595,3449,51
2114,1426,10041,53243,940,1523,53
5480,1455,9115,2334,9101,4970,2
4571,5646,2436,32988,460,293,8
4482,4815,18709,5785,3970,505,7
1890,1609,8119,41843,628,3547,33
3397,2584,18974,58287,9542,2165,33
1835,4563,2946,27416,9028,1300,16
2139,4073,1150,41782,5793,2228,10
3883,2493,6700,40438,8721,1688,21
1958,4189,11952,19934,9896,2652,3
2306,5498,14458,2834,3269,2206,55
4395,3830,4764,46914,4098,506,20
3829,3231,6780,8558,2607,4830,39
4358,2156,15971,25592,4630,716,10
3134,3525,15315,47297,1067,3441,56
5465,3715,9013,43782,6443,1154,1
2565,1175,12518,34564,4162,232,21
1417,2934,4570,18422,6726,2775,18
3447,1861,8833,18266,203,2877,43
2049,2189,10721,15383,5963,198,24
1348,3708,18390,21779,1483,4516,8
3721,5661,5401,48403,6304,847,4
1815,1001,16036,35646,2442,3899,1
2401,5933,9619,17104,3955,4383,3
1662,4644,18574,44153,579,3604,42
4773,3046,9872,9934,5077,4279,48
5451,1702,4085,31377,5815,2912,11
3054,1276,19521,6039,9989,2980,28
2041,1069,1383,45737,1059,3464,5
4641,3394,6335,19886,2297,3626,28
3988,2450,11811,18414,2126,123,11
4866,3915,5010,38299,4794,1732,37
3356,1361,4239,26698,8604,2757,11
2593,2537,4457,54913,1865,2117,1
3297,1132,1975,44324,499,3001,33
2775,5674,13549,43795,8627,1614,58
4440,5619,1120,35505,4724,1081,6
1342,1573,2625,29146,4751,2376,10
3832,1947,7538,21461,6140,3695,22
4618,5307,3113,59482,778,159,13
2290,1641,10129,43447,3236,4931,37
2865,3078,4857,8433,9664,2203,16
2758,4924,7416,42010,1100,4431,28
3797,1794,17499,48796,115,1010,23
2002,2756,6995,55241,7175,707,59
5804,3840,6845,51926,8159,808,28
2450,3704,12425,7758,7304,1528,38
1885,1585,10973,22781,2304,2918,13
2639,4403,10566,48152,9564,3106,5
5406,2073,2945,19690,790,4378,54
2853,2381,10698,1444,6352,4858,41
5989,5324,6736,42535,4271,4005,55
1419,5034,19912,19574,1519,4307,31
4087,2740,14482,39235,8281,4168,41
4556,5146,17565,10748,1076,3706,52
3473,4692,2701,50733,3440,2691,20
2710,1112,4984,58424,7534,3292,4
5823,4006,9628,48546,1441,3238,26
5826,5171,12077,24139,2999,4020,7
1568,1378,10136,24858,9181,2611,50
1279,2463,8225,57289,6613,4416,53
1254,3055,6620,23954,2316,965,44
3346,2871,16661,59647,3215,192,59
5784,1325,5126,19728,6979,1864,36
2064,4262,4446,2069,4014,1755,9
5252,2175,2553,44891,964,2993,11
3351,2719,7137,58836,9511,4176,40
4092,3226,7198,30347,1485,517,59
5531,1836,7157,777,1942,4663,6
1043,5329,4596,47063,4118,2275,25
5214,5832,19870,7518,5594,875,49
3433,2288,15394,17086,6601,1573,39
1965,3216,3630,15520,5610,4177,49
3459,5903,12419,58816,6494,1509,10
1794,4746,9448,38396,7212,2205,15
1917,2687,15259,28647,520,3327,35
3956,3850,14314,48408,1185,677,26
3616,5352,8656,5226,7557,4404,36
1126,4798,19799,19574,9018,647,56
5971,3907,12116,13503,7844,1502,1
4708,2074,14609,15690,9047,621,32
5884,4500,12963,30929,3870,2952,18
3987,2683,3795,4561,9037,3388,43
2876,2592,1914,19670,7225,711,9
4343,2456,12008,53550,4441,701,28
3682,4340,7344,57444,3414,1457,33
2234,2618,11027,4237,8342,143,39
3953,3737,18545,26699,1433,3329,55
1934,4584,1310,6653,4910,2644,25
4733,3065,5484,31862,7607,3850,22
2749,3441,11874,22382,9940,3756,16
1653,1147,2518,20913,1586,3860,4
3951,4898,3275,22826,5401,3718,42
4982,4240,8436,26579,1945,2910,3
1010,2105,15587,50522,1557,3229,18
1911,1236,9969,27030,5305,2969,19
3841,3354,11424,34535,5781,4808,53
2851,4831,8486,20078,9983,2967,13
1726,4411,10945,8252,9960,4548,26
5700,3236,19775,29768,9174,349,22
2944,3297,1902,26598,1360,4526,44
5500,3692,13586,4206,327,329,12
4353,5405,6461,46784,4718,4407,30
2472,1405,7292,33674,3370,4808,43
3944,2435,15254,9765,4069,1037,39
5708,1123,2181,42412,9533,1791,2
2281,4819,4524,41149,1858,3994,9
5397,2625,17307,47683,8367,2377,47
3260,5867,9740,1587,1829,1058,45
5208,5284,3227,35591,3205,1185,59
3199,5110,9022,12347,264,278,21
3256,4306,4972,49718,6550,2792,34
5156,1997,7846,990,8800,868,24
3613,2846,12266,4080,1297,3718,35
1676,4462,15135,4784,3720,3254,15
5299,2454,18625,56532,3358,248,47
2155,1784,10785,49760,4365,1254,56
2589,2790,9648,34305,5499,1911,59
3671,2889,19114,38263,3446,3399,49
4503,2816,3510,12286,8184,788,27
2989,4426,18887,33133,9242,1487,39
5662,1098,18535,56242,7301,3519,42
1734,5886,10328,54587,1711,1874,10
4117,4062,19910,43639,2615,4685,18
5898,2788,1598,22051,8573,3830,10
1188,4019,15745,659,7414,1269,33
3036,2995,16002,55098,5165,4478,7
2957,4750,18054,13167,1991,4830,38
5607,2958,14851,4701,9541,2727,20
2316,3889,10517,51600,2070,4532,11
1569,1957,18346,35664,3455,3752,7
5198,4461,13779,41927,2644,3996,42
5552,2653,2435,35327,9078,804,59
3170,2657,13424,28751,5889,722,24
2660,4509,5203,34610,4903,3846,25
1413,1178,15993,19655,4148,4670,27
5600,1861,4743,35693,5310,1723,36
4461,1322,17160,10685,2194,1956,8
4413,2654,6332,47818,8381,2601,2
3116,4765,15733,30126,8543,4094,15
1247,4062,4896,34654,2208,2733,35
2410,5842,10469,39553,3002,3944,32
5408,2645,14356,49920,319,2722,20
4984,2404,2039,36022,8842,2424,26
4129,4484,19725,1281,7932,849,27
4031,3247,5016,22579,6271,4910,43
4227,5327,5255,29756,9625,4384,11
3502,4783,8016,39144,6156,987,12
4286,1049,2756,4441,3598,1358,5
5559,2492,14082,41638,3408,1959,39
4122,1169,8390,44618,119,4920,27
1261,3205,9810,1160,821,3668,5
5140,3725,15366,53971,3345,1360,47
3317,3814,19064,10898,863,3245,28
1475,3923,14971,52004,3349,2850,42
4270,1734,2082,14854,7913,115,38
1102,3327,3095,28757,7129,1219,28
4358,2002,3254,6481,3849,3370,23
1672,2467,10194,23804,5853,4805,38
5862,2555,12158,42031,659,301,26
5249,3846,1929,23915,8087,3309,22
5703,3878,2863,10766,2234,3904,54
3977,3590,12247,10364,1357,820,46
5534,3947,2765,14170,4544,2271,27
3088,4227,1560,30211,3278,1549,21
2901,1703,7670,7141,7362,3111,19
3338,1716,9061,15081,6522,163,20
4635,5574,14631,19590,8729,1555,59
